Data e Hora,Velocidade do Vento,Direção do Vento,Temperatura,Umidade Relativa,Precipitação,Pressão Atmosférica,Radiação Solar,PM2.5,Partículas Totais (µg/m3),PM10,Dióxido de Enxofre,Monóxido de Carbono,Ozônio,Monóxido de Nitrogênio,Óxidos de Nitrogênio,Dióxido de Nitrogênio,HCT,Metano,HCNM,Benzeno (ppb),Tolueno (ppb),Etil Benzeno (ppb),Para e Meta Xileno (ppb),Orto Xileno (ppb),Data.1,Hora.1,Média Horária
2012-01-01 01:00:00,,,,,,,,,,,1.0,0.5,9.2,2.8,13.5,10.5,,,,,,,,,2011-12-31,18:00:00,0.5
2012-01-01 02:00:00,,,,,,,,,,,1.0,0.6,5.5,2.8,16.5,13.8,,,,,,,,,2011-12-31,19:00:00,0.8
2012-01-01 03:00:00,,,,,,,,,,,0.8,0.4,8.0,2.5,17.2,14.5,,,,,,,,,2011-12-31,20:00:00,0.7
2012-01-01 04:00:00,,,,,,,,,,,0.0,0.3,9.8,2.5,13.5,11.0,,,,,,,,,2011-12-31,21:00:00,0.8
2012-01-01 05:00:00,,,,,,,,,,,0.0,0.2,17.0,1.2,8.2,7.0,,,,,,,,,2011-12-31,22:00:00,0.8
2012-01-01 06:00:00,,,,,,,,,,,0.0,0.2,15.5,2.5,7.8,5.5,,,,,,,,,2011-12-31,23:00:00,0.5
2012-01-01 07:00:00,,,,,,,,,,,0.0,0.2,18.5,2.2,8.5,6.2,,,,,,,,,2011-12-31,00:00:00,0.4
2012-01-01 08:00:00,,,,,,,,,,,0.0,0.2,19.0,2.0,7.2,5.2,,,,,,,,,,,
2012-01-01 09:00:00,,,,,,,,,,,0.0,0.2,19.0,2.0,7.8,5.8,,,,,,,,,,,
2012-01-01 10:00:00,,,,,,,,,,,0.0,0.2,19.2,2.5,7.8,5.5,,,,,,,,,,,
2012-01-01 11:00:00,,,,,,,,,,,0.0,0.3,18.2,1.8,9.0,7.2,,,,,,,,,,,
2012-01-01 12:00:00,,,,,,,,,,,0.0,0.4,16.2,2.2,10.2,8.2,,,,,,,,,,,
2012-01-01 13:00:00,,,,,,,,,,,0.0,0.3,15.0,2.5,10.8,8.2,,,,,,,,,,,
2012-01-01 14:00:00,,,,,,,,,,,0.0,0.3,15.8,2.8,10.0,7.0,,,,,,,,,,,
2012-01-01 15:00:00,,,,,,,,,,,0.0,0.4,14.8,2.5,10.8,8.0,,,,,,,,,,,
2012-01-01 16:00:00,,,,,,,,,,,0.0,0.3,14.8,3.0,11.5,8.5,,,,,,,,,,,
2012-01-01 17:00:00,,,,,,,,,,,0.0,0.4,11.5,3.2,12.2,9.0,,,,,,,,,,,
2012-01-01 18:00:00,,,,,,,,,,,0.0,0.5,8.0,3.0,16.0,12.8,,,,,,,,,,,
2012-01-01 19:00:00,,,,,,,,,,,0.0,0.7,3.5,4.5,22.2,17.8,,,,,,,,,,,
2012-01-01 20:00:00,,,,,,,,,,,0.0,0.7,3.2,8.2,29.0,21.0,,,,,,,,,,,
2012-01-01 21:00:00,,,,,,,,,,,0.0,0.3,11.0,4.5,20.5,15.8,,,,,,,,,,,
2012-01-01 22:00:00,,,,,,,,,,,0.0,0.3,11.8,2.8,13.5,11.0,,,,,,,,,,,
2012-01-01 23:00:00,,,,,,,,,,,0.0,0.2,15.0,1.5,8.2,7.0,,,,,,,,,,,
2012-01-01 00:00:00,,,,,,,,,,,0.5,0.2,16.2,2.2,6.5,4.5,,,,,,,,,,,
2012-01-02 01:00:00,,,,,,,,,,,0.0,0.2,16.0,2.5,6.0,3.5,,,,,,,,,,,
2012-01-02 02:00:00,,,,,,,,,,,0.0,0.2,15.2,2.0,6.0,4.5,,,,,,,,,,,
2012-01-02 03:00:00,,,,,,,,,,,0.0,0.2,15.5,1.8,6.2,4.2,,,,,,,,,,,
2012-01-02 04:00:00,,,,,,,,,,,0.0,0.2,14.8,2.0,6.5,4.5,,,,,,,,,,,
2012-01-02 05:00:00,,,,,,,,,,,0.0,0.2,16.2,2.5,8.0,5.8,,,,,,,,,,,
2012-01-02 06:00:00,,,,,,,,,,,0.0,0.3,16.5,1.5,10.2,9.0,,,,,,,,,,,
2012-01-02 07:00:00,,,,,,,,,,,0.0,0.4,11.0,5.5,22.2,17.0,,,,,,,,,,,
2012-01-02 08:00:00,,,,,,,,,,,0.0,0.4,9.0,7.0,27.0,20.0,,,,,,,,,,,
2012-01-02 09:00:00,,,,,,,,,,,0.0,0.4,10.8,5.2,27.0,22.0,,,,,,,,,,,
2012-01-02 10:00:00,,,,,,,,,,,0.0,0.3,12.2,5.2,25.2,19.8,,,,,,,,,,,
2012-01-02 11:00:00,,,,,,,,,,,0.5,0.3,12.2,4.8,21.2,16.5,,,,,,,,,,,
2012-01-02 12:00:00,,,,,,,,,,,3.3,0.4,11.2,4.2,20.8,16.5,,,,,,,,,,,
2012-01-02 13:00:00,,,,,,,,,,,2.0,0.3,13.2,3.0,18.2,14.5,,,,,,,,,,,
2012-01-02 14:00:00,,,,,,,,,,,1.0,0.3,13.2,3.2,17.0,13.8,,,,,,,,,,,
2012-01-02 15:00:00,,,,,,,,,,,0.8,0.3,14.8,2.2,14.0,12.2,,,,,,,,,,,
2012-01-02 16:00:00,,,,,,,,,,,0.5,0.3,12.5,3.0,15.2,11.5,,,,,,,,,,,
2012-01-02 17:00:00,,,,,,,,,,,0.5,0.3,11.5,3.2,16.2,13.0,,,,,,,,,,,
2012-01-02 18:00:00,,,,,,,,,,,0.0,0.3,11.0,4.0,17.2,13.8,,,,,,,,,,,
2012-01-02 19:00:00,,,,,,,,,,,0.0,0.3,8.8,2.8,16.2,13.8,,,,,,,,,,,
2012-01-02 20:00:00,,,,,,,,,,,0.3,0.3,9.0,3.5,18.8,15.5,,,,,,,,,,,
2012-01-02 21:00:00,,,,,,,,,,,0.0,0.3,9.5,3.0,15.5,12.8,,,,,,,,,,,
2012-01-02 22:00:00,,,,,,,,,,,0.0,0.3,6.8,3.2,16.2,13.5,,,,,,,,,,,
2012-01-02 23:00:00,,,,,,,,,,,0.0,0.3,5.8,3.5,19.5,16.2,,,,,,,,,,,
2012-01-02 00:00:00,,,,,,,,,,,1.3,0.2,10.2,2.8,15.0,12.2,,,,,,,,,,,
2012-01-03 01:00:00,,,,,,,,,,,1.3,0.2,10.2,2.0,11.8,9.8,,,,,,,,,,,
2012-01-03 02:00:00,,,,,,,,,,,1.0,0.2,12.2,2.0,10.2,7.8,,,,,,,,,,,
2012-01-03 03:00:00,,,,,,,,,,,0.8,0.2,13.5,1.8,8.5,6.5,,,,,,,,,,,
2012-01-03 04:00:00,,,,,,,,,,,1.3,0.2,14.8,2.2,8.8,6.8,,,,,,,,,,,
2012-01-03 05:00:00,,,,,,,,,,,1.3,0.2,12.0,2.2,10.0,7.8,,,,,,,,,,,
2012-01-03 06:00:00,,,,,,,,,,,1.8,0.3,6.8,3.5,18.2,14.5,,,,,,,,,,,
2012-01-03 07:00:00,,,,,,,,,,,1.8,0.4,5.0,9.2,29.5,20.2,,,,,,,,,,,
2012-01-03 08:00:00,,,,,,,,,,,1.5,0.4,6.2,10.2,30.8,20.5,,,,,,,,,,,
2012-01-03 09:00:00,,,,,,,,,,,2.0,0.4,6.8,6.5,26.5,20.0,,,,,,,,,,,
2012-01-03 10:00:00,,,,,,,,,,,1.5,0.2,9.5,4.2,18.0,14.0,,,,,,,,,,,
2012-01-03 11:00:00,,,,,,,,,,,1.3,0.2,14.2,3.5,13.0,10.0,,,,,,,,,,,
2012-01-03 12:00:00,,,,,,,,,,,1.5,0.2,17.0,2.2,13.2,11.0,,,,,,,,,,,
2012-01-03 13:00:00,,,,,,,,,,,1.3,0.2,16.5,2.8,15.0,12.2,,,,,,,,,,,
2012-01-03 14:00:00,,,,,,,,,,,1.3,0.2,16.0,2.5,15.5,13.0,,,,,,,,,,,
2012-01-03 15:00:00,,,,,,,,,,,1.5,0.2,16.8,3.5,14.8,11.5,,,,,,,,,,,
2012-01-03 16:00:00,,,,,,,,,,,1.5,0.2,18.8,3.0,17.0,13.5,,,,,,,,,,,
2012-01-03 17:00:00,,,,,,,,,,,1.0,0.3,17.0,3.2,17.8,14.5,,,,,,,,,,,
2012-01-03 18:00:00,,,,,,,,,,,0.8,0.3,14.5,3.8,19.2,16.0,,,,,,,,,,,
2012-01-03 19:00:00,,,,,,,,,,,1.0,0.3,10.5,3.5,20.8,17.5,,,,,,,,,,,
2012-01-03 20:00:00,,,,,,,,,,,1.8,0.5,7.2,3.8,25.0,21.2,,,,,,,,,,,
2012-01-03 21:00:00,,,,,,,,,,,1.5,0.3,13.0,3.2,22.0,18.8,,,,,,,,,,,
2012-01-03 22:00:00,,,,,,,,,,,2.0,0.3,11.8,2.0,15.0,13.2,,,,,,,,,,,
2012-01-03 23:00:00,,,,,,,,,,,2.3,0.2,9.5,2.0,16.8,14.8,,,,,,,,,,,
2012-01-03 00:00:00,,,,,,,,,,,2.0,0.3,13.5,3.0,15.0,12.0,,,,,,,,,,,
2012-01-04 01:00:00,,,,,,,,,,,0.0,0.3,12.8,4.5,9.2,8.0,,,,,,,,,,,
2012-01-04 02:00:00,,,,,,,,,,,0.0,0.3,7.8,2.2,12.5,10.5,,,,,,,,,,,
2012-01-04 03:00:00,,,,,,,,,,,0.0,0.3,3.8,2.0,12.8,10.8,,,,,,,,,,,
2012-01-04 04:00:00,,,,,,,,,,,0.0,0.2,4.0,3.2,14.0,11.0,,,,,,,,,,,
2012-01-04 05:00:00,,,,,,,,,,,0.0,0.2,14.8,3.5,10.8,8.2,,,,,,,,,,,
2012-01-04 06:00:00,,,,,,,,,,,0.3,0.4,3.8,9.8,25.2,15.2,,,,,,,,,,,
2012-01-04 07:00:00,,,,,,,,,,,0.0,0.2,10.8,7.2,19.5,14.0,,,,,,,,,,,
2012-01-04 08:00:00,,,,,,,,,,,0.0,0.2,14.5,4.0,21.2,17.2,,,,,,,,,,,
2012-01-04 09:00:00,,,,,,,,,,,0.0,0.2,11.8,4.2,23.5,19.2,,,,,,,,,,,
2012-01-04 10:00:00,,,,,,,,,,,0.0,0.3,14.8,4.2,24.5,20.2,,,,,,,,,,,
2012-01-04 11:00:00,,,,,,,,,,,0.0,0.3,15.0,3.0,20.0,16.5,,,,,,,,,,,
2012-01-04 12:00:00,,,,,,,,,,,0.0,0.3,19.2,2.0,12.0,9.5,,,,,,,,,,,
2012-01-04 13:00:00,,,,,,,,,,,0.0,0.3,20.2,2.5,11.2,8.8,,,,,,,,,,,
2012-01-04 14:00:00,,,,,,,,,,,0.0,0.3,18.0,2.5,11.8,9.2,,,,,,,,,,,
2012-01-04 15:00:00,,,,,,,,,,,0.0,0.3,18.5,2.8,13.8,11.2,,,,,,,,,,,
2012-01-04 16:00:00,,,,,,,,,,,0.0,0.4,21.2,3.2,15.5,13.0,,,,,,,,,,,
2012-01-04 17:00:00,,,,,,,,,,,0.0,0.5,17.5,4.2,24.2,20.0,,,,,,,,,,,
2012-01-04 18:00:00,,,,,,,,,,,0.0,0.6,10.2,6.0,32.8,26.8,,,,,,,,,,,
2012-01-04 19:00:00,,,,,,,,,,,0.0,0.6,11.0,3.2,27.2,24.0,,,,,,,,,,,
2012-01-04 20:00:00,,,,,,,,,,,0.0,0.2,17.8,3.0,15.8,12.5,,,,,,,,,,,
2012-01-04 21:00:00,,,,,,,,,,,0.0,0.2,13.5,2.2,12.8,10.5,,,,,,,,,,,
2012-01-04 22:00:00,,,,,,,,,,,0.0,0.4,8.8,2.5,15.8,13.2,,,,,,,,,,,
2012-01-04 23:00:00,,,,,,,,,,,0.0,0.8,11.0,3.5,23.2,19.5,,,,,,,,,,,
2012-01-04 00:00:00,,,,,,,,,,,1.3,0.2,16.2,2.8,16.5,13.8,,,,,,,,,,,
2012-01-05 01:00:00,,,,,,,,,,,0.5,0.1,15.2,2.5,11.2,9.0,,,,,,,,,,,
2012-01-05 02:00:00,,,,,,,,,,,1.0,0.1,13.8,2.2,10.8,8.8,,,,,,,,,,,
2012-01-05 03:00:00,,,,,,,,,,,1.0,0.1,7.5,1.8,12.5,10.5,,,,,,,,,,,
2012-01-05 04:00:00,,,,,,,,,,,2.0,0.2,7.8,2.2,12.2,10.2,,,,,,,,,,,
2012-01-05 05:00:00,,,,,,,,,,,2.5,0.4,1.8,5.5,19.8,14.2,,,,,,,,,,,
2012-01-05 06:00:00,,,,,,,,,,,2.5,0.7,0.5,31.0,51.8,20.8,,,,,,,,,,,
2012-01-05 07:00:00,,,,,,,,,,,2.8,0.6,2.2,47.5,71.5,24.2,,,,,,,,,,,
2012-01-05 08:00:00,,,,,,,,,,,1.3,0.6,6.2,40.2,68.2,28.2,,,,,,,,,,,
2012-01-05 09:00:00,,,,,,,,,,,0.3,0.8,13.0,22.0,54.5,32.8,,,,,,,,,,,
2012-01-05 10:00:00,,,,,,,,,,,0.0,0.7,18.5,9.5,42.0,32.5,,,,,,,,,,,
2012-01-05 11:00:00,,,,,,,,,,,0.0,0.4,22.8,4.5,30.2,25.5,,,,,,,,,,,
2012-01-05 12:00:00,,,,,,,,,,,0.0,0.4,32.5,3.0,26.5,23.5,,,,,,,,,,,
2012-01-05 13:00:00,,,,,,,,,,,0.0,0.3,39.0,2.2,21.0,18.8,,,,,,,,,,,
2012-01-05 14:00:00,,,,,,,,,,,0.0,0.3,42.2,1.5,17.2,15.8,,,,,,,,,,,
2012-01-05 15:00:00,,,,,,,,,,,0.0,0.4,27.8,2.5,20.5,18.0,,,,,,,,,,,
2012-01-05 16:00:00,,,,,,,,,,,0.0,0.3,23.2,2.8,23.5,20.8,,,,,,,,,,,
2012-01-05 17:00:00,,,,,,,,,,,0.0,0.2,25.0,2.2,14.8,12.5,,,,,,,,,,,
2012-01-05 18:00:00,,,,,,,,,,,0.0,0.2,22.2,2.0,11.5,10.0,,,,,,,,,,,
2012-01-05 19:00:00,,,,,,,,,,,0.0,0.2,18.8,2.5,11.2,9.0,,,,,,,,,,,
2012-01-05 20:00:00,,,,,,,,,,,0.0,0.4,10.2,2.5,17.0,14.5,,,,,,,,,,,
2012-01-05 21:00:00,,,,,,,,,,,0.0,0.3,10.8,2.8,20.8,17.8,,,,,,,,,,,
2012-01-05 22:00:00,,,,,,,,,,,0.0,0.2,13.0,2.2,15.2,13.0,,,,,,,,,,,
2012-01-05 23:00:00,,,,,,,,,,,0.0,0.2,14.0,1.5,11.5,9.8,,,,,,,,,,,
2012-01-05 00:00:00,,,,,,,,,,,0.5,0.2,16.0,2.2,8.8,6.5,,,,,,,,,,,
2012-01-06 01:00:00,,,,,,,,,,,0.0,0.2,14.2,2.8,8.2,5.8,,,,,,,,,,,
2012-01-06 02:00:00,,,,,,,,,,,0.0,0.2,14.0,2.2,7.0,4.5,,,,,,,,,,,
2012-01-06 03:00:00,,,,,,,,,,,0.0,0.2,13.5,2.8,7.2,4.5,,,,,,,,,,,
2012-01-06 04:00:00,,,,,,,,,,,0.0,0.2,12.8,2.8,8.5,5.8,,,,,,,,,,,
2012-01-06 05:00:00,,,,,,,,,,,0.0,0.2,10.0,2.0,10.0,8.0,,,,,,,,,,,
2012-01-06 06:00:00,,,,,,,,,,,0.0,0.3,8.2,3.2,14.0,10.8,,,,,,,,,,,
2012-01-06 07:00:00,,,,,,,,,,,0.0,0.3,10.8,3.8,15.8,11.8,,,,,,,,,,,
2012-01-06 08:00:00,,,,,,,,,,,0.0,0.3,11.5,3.8,19.0,15.5,,,,,,,,,,,
2012-01-06 09:00:00,,,,,,,,,,,0.0,0.4,13.5,4.8,22.8,18.2,,,,,,,,,,,
2012-01-06 10:00:00,,,,,,,,,,,0.0,0.4,16.0,5.8,24.8,19.0,,,,,,,,,,,
2012-01-06 11:00:00,,,,,,,,,,,0.0,0.5,12.5,5.0,27.0,22.0,,,,,,,,,,,
2012-01-06 12:00:00,,,,,,,,,,,0.5,0.5,10.0,5.0,29.2,24.2,,,,,,,,,,,
2012-01-06 13:00:00,,,,,,,,,,,0.5,0.3,15.5,4.2,22.5,18.5,,,,,,,,,,,
2012-01-06 14:00:00,,,,,,,,,,,0.3,0.5,14.5,4.2,19.0,14.8,,,,,,,,,,,
2012-01-06 15:00:00,,,,,,,,,,,2.3,0.6,8.8,7.5,32.0,24.8,,,,,,,,,,,
2012-01-06 16:00:00,,,,,,,,,,,6.0,0.8,6.0,12.5,41.5,29.0,,,,,,,,,,,
2012-01-06 17:00:00,,,,,,,,,,,3.3,0.6,4.8,18.5,49.0,30.2,,,,,,,,,,,
2012-01-06 18:00:00,,,,,,,,,,,1.8,0.4,7.0,6.5,32.0,25.8,,,,,,,,,,,
2012-01-06 19:00:00,,,,,,,,,,,1.3,0.4,7.5,2.2,21.8,19.2,,,,,,,,,,,
2012-01-06 20:00:00,,,,,,,,,,,2.0,0.4,4.8,2.2,21.0,18.5,,,,,,,,,,,
2012-01-06 21:00:00,,,,,,,,,,,2.0,0.5,4.8,8.5,31.2,23.2,,,,,,,,,,,
2012-01-06 22:00:00,,,,,,,,,,,1.0,0.4,5.2,5.8,26.8,21.5,,,,,,,,,,,
2012-01-06 23:00:00,,,,,,,,,,,0.0,0.3,8.2,3.5,22.8,19.5,,,,,,,,,,,
2012-01-06 00:00:00,,,,,,,,,,,0.8,0.3,6.8,2.2,16.8,14.0,,,,,,,,,,,
2012-01-07 01:00:00,,,,,,,,,,,0.0,0.5,2.8,3.2,20.5,16.8,,,,,,,,,,,
2012-01-07 02:00:00,,,,,,,,,,,0.0,0.5,6.8,3.8,23.0,19.2,,,,,,,,,,,
2012-01-07 03:00:00,,,,,,,,,,,0.0,0.5,9.5,2.8,18.0,16.0,,,,,,,,,,,
2012-01-07 04:00:00,,,,,,,,,,,0.0,0.3,9.5,2.8,14.2,12.0,,,,,,,,,,,
2012-01-07 05:00:00,,,,,,,,,,,0.0,0.3,6.0,2.8,13.5,11.5,,,,,,,,,,,
2012-01-07 06:00:00,,,,,,,,,,,0.0,0.4,2.8,4.2,17.8,13.2,,,,,,,,,,,
2012-01-07 07:00:00,,,,,,,,,,,0.0,0.5,3.8,10.8,28.5,18.2,,,,,,,,,,,
2012-01-07 08:00:00,,,,,,,,,,,0.0,0.5,10.8,11.0,34.0,23.0,,,,,,,,,,,
2012-01-07 09:00:00,,,,,,,,,,,0.0,0.4,16.8,7.8,34.0,26.2,,,,,,,,,,,
2012-01-07 10:00:00,,,,,,,,,,,0.0,0.4,21.5,4.5,28.8,24.5,,,,,,,,,,,
2012-01-07 11:00:00,,,,,,,,,,,0.0,0.3,23.5,2.8,23.0,20.0,,,,,,,,,,,
2012-01-07 12:00:00,,,,,,,,,,,0.0,0.3,26.8,2.5,19.2,16.5,,,,,,,,,,,
2012-01-07 13:00:00,,,,,,,,,,,0.0,0.3,26.0,2.5,14.8,12.2,,,,,,,,,,,
2012-01-07 14:00:00,,,,,,,,,,,0.0,0.3,26.2,2.2,14.2,12.0,,,,,,,,,,,
2012-01-07 15:00:00,,,,,,,,,,,0.0,0.3,23.0,2.5,15.5,12.8,,,,,,,,,,,
2012-01-07 16:00:00,,,,,,,,,,,0.0,0.4,20.5,2.2,15.8,13.5,,,,,,,,,,,
2012-01-07 17:00:00,,,,,,,,,,,0.0,0.3,15.2,2.5,16.2,14.2,,,,,,,,,,,
2012-01-07 18:00:00,,,,,,,,,,,0.0,0.4,11.8,2.8,15.2,13.0,,,,,,,,,,,
2012-01-07 19:00:00,,,,,,,,,,,0.0,0.5,11.5,3.5,24.0,20.8,,,,,,,,,,,
2012-01-07 20:00:00,,,,,,,,,,,0.0,0.4,9.8,3.0,21.0,18.5,,,,,,,,,,,
2012-01-07 21:00:00,,,,,,,,,,,0.0,0.5,7.5,3.2,21.8,18.2,,,,,,,,,,,
2012-01-07 22:00:00,,,,,,,,,,,0.0,0.5,8.5,2.5,20.5,18.5,,,,,,,,,,,
2012-01-07 23:00:00,,,,,,,,,,,0.0,0.4,9.0,3.2,21.5,17.8,,,,,,,,,,,
2012-01-07 00:00:00,,,,,,,,,,,0.3,0.4,8.8,2.5,21.8,19.5,,,,,,,,,,,
2012-01-08 01:00:00,,,,,,,,,,,0.0,0.3,14.2,2.5,18.8,16.5,,,,,,,,,,,
2012-01-08 02:00:00,,,,,,,,,,,0.0,0.4,11.0,2.8,16.5,14.0,,,,,,,,,,,
2012-01-08 03:00:00,,,,,,,,,,,0.0,0.2,12.8,2.2,17.0,14.8,,,,,,,,,,,
2012-01-08 04:00:00,,,,,,,,,,,0.0,0.3,14.5,2.5,13.8,11.8,,,,,,,,,,,
2012-01-08 05:00:00,,,,,,,,,,,0.0,0.3,12.8,2.5,12.2,9.8,,,,,,,,,,,
2012-01-08 06:00:00,,,,,,,,,,,0.0,0.2,13.0,1.8,13.0,11.2,,,,,,,,,,,
2012-01-08 07:00:00,,,,,,,,,,,0.0,0.5,7.3,2.3,19.3,17.3,,,,,,,,,,,
2012-01-08 08:00:00,,,,,,,,,,,0.0,0.3,11.7,3.3,20.0,17.0,,,,,,,,,,,
2012-01-08 09:00:00,,,,,,,,,,,0.0,0.3,14.0,3.2,17.8,14.5,,,,,,,,,,,
2012-01-08 10:00:00,,,,,,,,,,,0.0,0.3,14.2,3.2,15.5,12.2,,,,,,,,,,,
2012-01-08 11:00:00,,,,,,,,,,,0.0,0.3,18.0,2.5,14.2,12.0,,,,,,,,,,,
2012-01-08 12:00:00,,,,,,,,,,,0.0,0.3,20.0,2.8,12.2,9.5,,,,,,,,,,,
2012-01-08 13:00:00,,,,,,,,,,,0.0,0.3,20.5,2.8,11.8,9.5,,,,,,,,,,,
2012-01-08 14:00:00,,,,,,,,,,,0.0,0.4,20.8,2.5,12.8,10.2,,,,,,,,,,,
2012-01-08 15:00:00,,,,,,,,,,,0.0,0.7,16.8,3.2,15.8,12.8,,,,,,,,,,,
2012-01-08 16:00:00,,,,,,,,,,,0.0,0.4,16.2,2.8,16.2,13.8,,,,,,,,,,,
2012-01-08 17:00:00,,,,,,,,,,,0.0,0.6,12.2,3.5,19.8,16.0,,,,,,,,,,,
2012-01-08 18:00:00,,,,,,,,,,,0.0,0.5,10.2,4.0,23.2,19.0,,,,,,,,,,,
2012-01-08 19:00:00,,,,,,,,,,,0.0,0.7,7.5,4.5,23.0,18.8,,,,,,,,,,,
2012-01-08 20:00:00,,,,,,,,,,,0.0,0.5,5.5,3.5,23.2,19.5,,,,,,,,,,,
2012-01-08 21:00:00,,,,,,,,,,,0.0,0.3,10.5,3.5,18.2,15.0,,,,,,,,,,,
2012-01-08 22:00:00,,,,,,,,,,,0.0,0.2,16.0,2.0,13.0,10.8,,,,,,,,,,,
2012-01-08 23:00:00,,,,,,,,,,,0.0,0.2,15.5,3.2,12.0,9.2,,,,,,,,,,,
2012-01-08 00:00:00,,,,,,,,,,,0.5,0.2,14.2,2.8,11.8,8.2,,,,,,,,,,,
2012-01-09 01:00:00,,,,,,,,,,,0.0,0.3,18.0,2.5,10.2,8.0,,,,,,,,,,,
2012-01-09 02:00:00,,,,,,,,,,,0.0,0.2,23.2,3.0,10.2,8.0,,,,,,,,,,,
2012-01-09 03:00:00,,,,,,,,,,,0.5,0.2,25.5,3.0,8.5,5.5,,,,,,,,,,,
2012-01-09 04:00:00,,,,,,,,,,,0.0,0.2,21.0,2.2,9.5,7.2,,,,,,,,,,,
2012-01-09 05:00:00,,,,,,,,,,,0.8,0.2,16.5,2.5,13.5,10.8,,,,,,,,,,,
2012-01-09 06:00:00,,,,,,,,,,,0.3,0.3,13.8,3.5,20.8,17.2,,,,,,,,,,,
2012-01-09 07:00:00,,,,,,,,,,,0.0,0.5,6.8,5.5,29.8,24.5,,,,,,,,,,,
2012-01-09 08:00:00,,,,,,,,,,,0.3,0.9,2.2,25.0,58.5,33.0,,,,,,,,,,,
2012-01-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09 10:00:00,,,,,,,,,,,1.0,0.7,5.2,37.5,76.2,39.0,,,,,,,,,,,
2012-01-09 11:00:00,,,,,,,,,,,1.3,0.5,8.2,26.2,61.0,34.8,,,,,,,,,,,
2012-01-09 12:00:00,,,,,,,,,,,1.0,0.5,12.5,15.0,48.0,33.0,,,,,,,,,,,
2012-01-09 13:00:00,,,,,,,,,,,0.8,0.5,14.8,9.8,41.2,31.5,,,,,,,,,,,
2012-01-09 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09 15:00:00,,,,,,,,,,,0.3,0.5,17.0,4.5,31.8,27.8,,,,,,,,,,,
2012-01-09 16:00:00,,,,,,,,,,,0.0,0.6,16.2,5.5,36.0,30.5,,,,,,,,,,,
2012-01-09 17:00:00,,,,,,,,,,,0.8,0.7,9.8,9.2,47.0,37.2,,,,,,,,,,,
2012-01-09 18:00:00,,,,,,,,,,,0.5,0.6,10.5,6.8,42.0,35.2,,,,,,,,,,,
2012-01-09 19:00:00,,,,,,,,,,,0.8,0.6,5.2,6.2,43.2,37.5,,,,,,,,,,,
2012-01-09 20:00:00,,,,,,,,,,,0.3,0.4,10.2,3.8,35.0,31.0,,,,,,,,,,,
2012-01-09 21:00:00,,,,,,,,,,,0.3,0.3,12.8,2.5,23.0,20.2,,,,,,,,,,,
2012-01-09 22:00:00,,,,,,,,,,,0.3,0.3,11.2,3.2,20.8,17.5,,,,,,,,,,,
2012-01-09 23:00:00,,,,,,,,,,,0.0,0.2,12.0,2.5,17.8,15.5,,,,,,,,,,,
2012-01-09 00:00:00,,,,,,,,,,,0.5,0.2,11.5,2.2,15.8,13.5,,,,,,,,,,,
2012-01-10 01:00:00,,,,,,,,,,,0.0,0.1,12.8,2.5,12.8,11.0,,,,,,,,,,,
2012-01-10 02:00:00,,,,,,,,,,,0.0,0.1,13.2,2.8,9.8,7.2,,,,,,,,,,,
2012-01-10 03:00:00,,,,,,,,,,,0.0,0.1,13.5,2.0,8.8,6.8,,,,,,,,,,,
2012-01-10 04:00:00,,,,,,,,,,,0.0,0.1,15.0,2.5,7.5,5.8,,,,,,,,,,,
2012-01-10 05:00:00,,,,,,,,,,,0.0,0.1,15.2,2.2,9.5,7.2,,,,,,,,,,,
2012-01-10 06:00:00,,,,,,,,,,,0.0,0.2,13.2,3.0,13.8,10.8,,,,,,,,,,,
2012-01-10 07:00:00,,,,,,,,,,,0.0,0.3,11.2,3.8,20.0,16.5,,,,,,,,,,,
2012-01-10 08:00:00,,,,,,,,,,,0.0,0.2,13.8,5.0,21.0,16.2,,,,,,,,,,,
2012-01-10 09:00:00,,,,,,,,,,,0.0,0.2,15.8,3.8,16.5,12.5,,,,,,,,,,,
2012-01-10 10:00:00,,,,,,,,,,,0.0,0.2,15.8,2.8,13.2,10.8,,,,,,,,,,,
2012-01-10 11:00:00,,,,,,,,,,,0.0,0.2,16.7,3.0,12.0,8.7,,,,,,,,,,,
2012-01-10 12:00:00,,,,,,,,,,,0.0,0.2,14.2,3.2,14.2,11.0,,,,,,,,,,,
2012-01-10 13:00:00,,,,,,,,,,,0.0,0.3,13.0,3.8,16.0,12.0,,,,,,,,,,,
2012-01-10 14:00:00,,,,,,,,,,,0.0,0.2,11.2,3.2,14.5,10.8,,,,,,,,,,,
2012-01-10 15:00:00,,,,,,,,,,,0.0,0.2,11.2,5.0,19.2,14.0,,,,,,,,,,,
2012-01-10 16:00:00,,,,,,,,,,,0.0,0.2,12.2,4.0,17.5,13.5,,,,,,,,,,,
2012-01-10 17:00:00,,,,,,,,,,,0.0,0.2,9.8,3.8,21.2,17.2,,,,,,,,,,,
2012-01-10 18:00:00,,,,,,,,,,,0.3,0.2,7.0,4.5,18.8,14.2,,,,,,,,,,,
2012-01-10 19:00:00,,,,,,,,,,,0.5,0.2,7.0,4.8,19.5,15.0,,,,,,,,,,,
2012-01-10 20:00:00,,,,,,,,,,,0.3,0.2,11.2,2.5,13.8,11.0,,,,,,,,,,,
