Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Velocidade do Vento,Radiação Solar,Umidade Relativa
2020-01-01 18:30:00,,15.8,,1.59,4.0,,28.3,260.11,0.0,0.7,15.87,51.83
2020-01-01 19:30:00,,9.87,,2.05,3.0,,26.66,231.8,0.0,0.11,0.02,59.92
2020-01-01 20:30:00,,17.86,,1.29,6.0,,26.33,76.9,0.0,1.51,0.53,61.01
2020-01-01 21:30:00,,12.16,,1.46,4.0,,24.24,82.88,9.2,2.7,0.86,72.0
2020-01-01 22:30:00,,4.1,,1.48,1.0,,19.91,106.37,17.4,2.77,2.86,95.16
2020-01-01 23:30:00,,4.85,,0.69,1.0,,19.74,80.85,32.8,1.77,2.82,96.89
2020-01-02 00:30:00,,6.98,,0.05,,,19.17,59.43,26.2,2.63,2.92,98.39
2020-01-02 01:30:00,,10.5,,0.56,,,18.87,70.32,3.8,3.01,2.88,98.46
2020-01-02 02:30:00,,6.55,,0.04,,,19.25,71.62,0.8,2.81,3.41,98.2
2020-01-02 03:30:00,,5.34,,0.33,,,19.65,71.81,0.0,2.65,4.15,92.34
2020-01-02 04:30:00,,9.18,,0.08,2.0,,20.01,67.61,0.0,2.53,3.34,91.66
2020-01-02 05:30:00,,21.64,,0.39,1.0,,20.14,64.67,0.0,2.1,10.06,91.21
2020-01-02 06:30:00,,36.71,,0.12,1.0,,20.8,63.34,0.0,2.51,125.12,90.26
2020-01-02 07:30:00,,25.65,,0.06,4.0,,22.12,61.65,0.0,2.42,406.31,85.79
2020-01-02 08:30:00,,26.71,,0.51,4.0,,23.63,32.79,0.0,1.58,500.33,79.79
2020-01-02 09:30:00,,19.98,,0.8,7.0,,25.38,341.28,0.0,1.23,645.02,72.19
2020-01-02 10:30:00,,21.86,,0.69,8.0,,26.1,307.0,0.0,1.37,439.25,67.65
2020-01-02 11:30:00,,15.85,,0.94,10.0,,27.63,338.71,0.0,1.38,632.08,63.07
2020-01-02 12:30:00,,12.47,,1.09,5.0,,27.36,304.54,0.0,2.27,472.18,60.09
2020-01-02 13:30:00,,14.51,,0.77,8.0,,28.03,296.71,0.0,2.48,621.52,56.39
2020-01-02 14:30:00,,18.81,,1.08,5.0,,27.22,282.18,0.0,2.72,278.18,61.26
2020-01-02 15:30:00,,23.71,,1.14,10.0,,25.33,319.6,0.0,2.1,175.21,70.29
2020-01-02 16:30:00,,28.08,,1.59,16.0,,22.46,307.54,0.0,2.26,25.51,83.0
2020-01-02 17:30:00,,19.19,,0.78,6.0,,21.14,262.69,2.0,0.76,23.54,94.14
2020-01-02 18:30:00,,12.15,,0.29,8.0,,21.04,214.82,0.6,0.12,6.82,95.28
2020-01-02 19:30:00,,11.82,,1.05,5.0,,20.84,192.06,0.4,0.13,2.02,95.69
2020-01-02 20:30:00,,15.43,,0.59,4.0,,20.79,204.92,0.0,0.11,1.98,95.73
2020-01-02 21:30:00,,19.17,,0.66,4.0,,20.89,128.43,0.0,0.16,2.79,95.83
2020-01-02 22:30:00,,7.58,,0.62,2.0,,20.91,150.27,0.0,0.12,3.11,94.55
2020-01-02 23:30:00,,18.29,,0.24,36.0,,21.13,347.55,0.2,0.45,2.61,94.53
2020-01-03 00:30:00,,19.68,,0.51,7.0,,21.18,48.69,0.0,0.62,3.15,93.46
2020-01-03 01:30:00,,18.5,,0.18,6.0,,21.36,54.04,0.0,0.37,3.27,93.32
2020-01-03 02:30:00,,14.25,,0.29,5.0,,21.29,28.87,0.0,0.47,3.72,92.96
2020-01-03 03:30:00,,13.33,,0.36,6.0,,21.31,14.55,0.0,0.46,3.95,91.78
2020-01-03 04:30:00,,21.11,,0.65,11.0,,21.12,359.12,0.4,0.42,2.78,93.33
2020-01-03 05:30:00,,26.19,,0.25,13.0,,21.13,14.79,0.0,0.52,7.44,92.85
2020-01-03 06:30:00,,33.3,,0.32,14.0,,21.31,8.94,0.0,0.63,38.49,92.19
2020-01-03 07:30:00,,33.42,,0.93,15.0,,21.76,18.16,0.0,0.77,109.59,90.89
2020-01-03 08:30:00,,24.25,,0.64,36.0,,23.11,24.71,0.0,0.83,188.49,84.92
2020-01-03 09:30:00,,27.94,,1.1,18.0,,23.16,33.4,1.4,0.94,291.4,86.86
2020-01-03 10:30:00,,29.94,,1.07,10.0,,23.75,74.0,0.0,0.82,395.64,84.99
2020-01-03 11:30:00,,22.32,,1.54,8.0,,25.34,4.53,0.2,1.12,570.98,76.6
2020-01-03 12:30:00,,23.11,,1.73,10.0,,24.28,339.05,1.4,1.11,252.84,80.41
2020-01-03 13:30:00,,22.2,,1.75,6.0,,22.12,231.16,5.6,0.72,130.72,92.82
2020-01-03 14:30:00,,12.98,,1.14,,,24.4,232.28,0.0,0.44,472.63,83.99
2020-01-03 15:30:00,,6.98,,2.56,,,25.64,222.25,0.0,0.49,331.33,75.26
2020-01-03 16:30:00,,7.18,,2.78,,,25.82,234.99,0.0,0.29,224.31,72.28
2020-01-03 17:30:00,,9.45,,2.41,,,24.84,197.53,0.0,0.15,83.37,74.82
2020-01-03 18:30:00,,11.38,,1.59,,,23.44,175.77,0.0,0.18,9.8,82.58
2020-01-03 19:30:00,,25.1,,1.39,3.0,,22.9,60.42,0.0,0.55,1.42,86.13
2020-01-03 20:30:00,,54.33,,0.87,8.0,,22.88,37.83,0.0,0.64,1.57,88.16
2020-01-03 21:30:00,,,,,,,,,,,,
2020-01-03 22:30:00,,17.35,,0.79,,,21.08,13.65,0.0,0.43,1.78,89.29
2020-01-03 23:30:00,,16.33,,0.41,,,20.67,70.5,0.2,0.79,2.53,92.45
2020-01-04 00:30:00,,16.92,,,,,20.69,77.19,0.0,0.37,1.95,92.64
2020-01-04 01:30:00,,20.41,,,,,20.48,70.81,0.0,0.81,1.57,92.54
2020-01-04 02:30:00,,24.54,,,,,20.56,53.15,0.0,0.81,2.39,92.71
2020-01-04 03:30:00,,14.21,,,,,20.31,56.72,0.0,1.33,2.39,93.0
2020-01-04 04:30:00,,15.23,,,,,20.17,58.28,0.0,1.35,1.87,93.75
2020-01-04 05:30:00,,14.21,,,,,20.22,47.01,0.2,1.37,5.83,93.66
2020-01-04 06:30:00,,16.85,,,,,20.34,37.14,0.0,1.43,49.18,94.27
2020-01-04 07:30:00,,19.16,,,,,20.71,23.21,0.0,1.24,95.62,93.22
2020-01-04 08:30:00,,16.34,,,,,21.57,26.16,0.0,1.42,248.59,88.66
2020-01-04 09:30:00,,15.34,,0.09,,,22.38,23.78,0.0,1.41,176.0,83.31
2020-01-04 10:30:00,,18.35,,0.07,,,23.09,24.81,0.0,1.2,205.94,80.42
2020-01-04 11:30:00,,18.61,,0.1,,,23.99,4.82,0.0,1.07,254.63,76.08
2020-01-04 12:30:00,,17.05,,,,,24.62,10.42,0.0,1.1,278.86,73.62
2020-01-04 13:30:00,,21.29,,,,,24.86,8.43,0.0,1.13,214.85,73.63
2020-01-04 14:30:00,,23.19,,0.05,,,26.6,323.33,0.0,1.72,596.88,67.84
2020-01-04 15:30:00,,18.45,,0.02,,,27.09,313.27,0.0,1.7,406.89,65.15
2020-01-04 16:30:00,,15.98,,0.03,,,24.8,45.78,0.2,2.04,145.04,78.86
2020-01-04 17:30:00,,16.55,,0.01,,,23.66,21.63,0.0,0.95,78.97,84.39
2020-01-04 18:30:00,,24.35,,0.02,,,23.38,68.27,0.0,0.99,11.58,86.29
2020-01-04 19:30:00,,32.65,,,,,22.9,80.04,0.0,1.03,1.68,89.26
2020-01-04 20:30:00,,47.66,,,,,22.8,75.3,0.0,1.34,1.28,89.58
2020-01-04 21:30:00,,51.65,,,,,22.87,52.23,0.0,1.44,1.89,89.06
2020-01-04 22:30:00,,23.65,,,,,21.87,20.62,1.8,0.96,1.21,89.31
2020-01-04 23:30:00,,11.85,,,,,20.56,352.7,0.2,0.31,1.65,92.15
2020-01-05 00:30:00,,8.4,,,,,20.17,177.86,0.0,0.17,2.02,93.63
2020-01-05 01:30:00,,10.45,,,,,20.37,130.55,0.0,0.27,2.83,92.71
2020-01-05 02:30:00,,16.97,,,,,20.66,122.03,0.6,0.48,3.82,91.32
2020-01-05 03:30:00,,20.46,,,,,20.8,13.15,0.6,0.45,3.54,93.73
2020-01-05 04:30:00,,12.51,,,,,20.46,257.83,2.4,0.36,2.89,94.89
2020-01-05 05:30:00,,8.97,,,,,20.31,238.71,0.0,0.19,5.96,96.05
2020-01-05 06:30:00,,13.11,,,,,20.93,301.93,0.0,0.2,55.64,96.03
2020-01-05 07:30:00,,12.22,,,,,21.31,37.1,0.0,1.07,96.45,95.14
2020-01-05 08:30:00,,12.19,,,,,21.14,48.11,0.0,1.59,138.48,95.29
2020-01-05 09:30:00,,9.84,,,,,22.11,40.77,0.0,1.48,361.4,91.54
2020-01-05 10:30:00,,8.13,,,,,24.61,36.83,0.2,1.86,817.45,78.48
2020-01-05 11:30:00,,8.14,,,,,26.34,38.4,0.0,1.46,708.18,67.74
2020-01-05 12:30:00,,6.76,,,,,27.93,356.0,0.0,1.01,703.81,60.49
2020-01-05 13:30:00,,6.45,,,,,28.5,348.96,0.0,1.14,426.16,58.48
2020-01-05 14:30:00,,7.88,,,,,27.3,41.02,0.0,1.73,338.83,63.88
2020-01-05 15:30:00,,9.81,,,,,22.44,55.62,6.6,2.65,106.99,89.57
2020-01-05 16:30:00,,10.9,,,,,24.91,46.54,0.0,2.33,295.69,77.35
2020-01-05 17:30:00,,12.11,,,,,24.94,45.34,0.0,2.09,142.36,73.96
2020-01-05 18:30:00,,20.76,,,,,23.93,43.83,0.0,1.75,10.61,77.36
2020-01-05 19:30:00,,27.34,,,,,23.24,59.97,0.0,2.34,0.49,82.05
2020-01-05 20:30:00,,31.97,,,,,23.03,62.85,0.0,2.09,1.01,84.75
2020-01-05 21:30:00,,27.05,,,,,23.05,62.15,0.0,1.9,1.86,85.63
2020-01-05 22:30:00,,27.99,,,,,23.22,38.56,0.0,1.64,1.77,84.98
2020-01-05 23:30:00,,13.73,,,,,22.72,41.42,0.0,1.76,2.1,87.17
2020-01-06 00:30:00,,7.93,,,,,22.34,32.34,0.0,1.68,2.4,89.13
2020-01-06 01:30:00,,5.24,,,,,21.95,33.59,0.0,1.75,2.35,89.55
2020-01-06 02:30:00,,5.01,,,,,21.66,27.3,0.0,1.7,2.35,89.63
2020-01-06 03:30:00,,6.7,,,,,21.58,355.54,0.0,0.88,2.26,90.14
2020-01-06 04:30:00,,12.53,,,,,21.55,359.68,0.0,0.71,2.13,89.59
2020-01-06 05:30:00,,12.85,,,,,21.43,358.24,0.0,0.97,5.32,88.64
2020-01-06 06:30:00,,21.38,,,,,21.73,3.94,0.0,0.87,63.39,86.78
2020-01-06 07:30:00,,27.92,,,,,22.42,352.59,0.0,0.72,150.32,84.79
2020-01-06 08:30:00,,22.21,,,,,23.73,349.6,0.0,0.68,284.33,80.55
2020-01-06 09:30:00,,20.78,,,,,24.78,341.23,0.0,0.95,394.0,75.57
2020-01-06 10:30:00,,23.09,,,,,26.72,345.35,0.0,1.19,634.72,66.47
2020-01-06 11:30:00,,16.31,,,,,27.07,329.59,0.0,1.37,527.59,63.15
2020-01-06 12:30:00,,16.1,,,,,28.09,315.0,0.0,1.62,465.65,60.95
2020-01-06 13:30:00,,19.34,,,,,25.92,309.14,0.2,1.72,379.61,71.79
2020-01-06 14:30:00,,12.42,,,,,28.18,289.4,0.0,0.71,833.29,60.3
2020-01-06 15:30:00,,20.12,,,,,29.14,300.76,0.0,0.81,482.45,55.93
2020-01-06 16:30:00,,19.28,,,,,30.17,262.28,0.0,0.88,286.97,51.44
2020-01-06 17:30:00,,12.58,,,,,29.19,236.55,0.0,0.49,133.82,55.53
2020-01-06 18:30:00,,10.32,,,,,25.9,180.43,0.0,0.13,2.19,69.9
2020-01-06 19:30:00,,13.13,,,,,25.08,182.73,0.0,0.25,0.46,71.78
2020-01-06 20:30:00,,30.13,,,,,24.31,262.53,0.0,0.66,0.88,78.35
2020-01-06 21:30:00,,19.98,,,,,23.32,125.83,0.0,0.45,0.18,82.92
2020-01-06 22:30:00,,20.93,,,,,23.28,86.85,0.0,0.61,0.27,80.37
2020-01-06 23:30:00,,25.6,,,,,23.19,92.56,0.0,0.74,0.1,80.73
2020-01-07 00:30:00,,26.27,,,,,22.96,81.95,0.0,0.95,0.2,81.48
2020-01-07 01:30:00,,31.14,,,,,22.14,131.23,0.0,0.37,0.2,86.59
2020-01-07 02:30:00,,26.33,,,,,21.5,243.5,0.0,0.27,0.25,89.93
2020-01-07 03:30:00,,19.52,,,,,20.99,103.41,0.0,0.64,0.16,92.39
2020-01-07 04:30:00,,30.51,,,,,21.73,72.18,0.0,0.33,0.82,89.44
2020-01-07 05:30:00,,28.35,,,,,21.87,87.9,0.0,1.04,13.64,89.45
2020-01-07 06:30:00,,34.48,,,,,23.1,75.02,0.0,1.26,129.25,85.24
2020-01-07 07:30:00,,31.35,,,,,24.98,37.21,0.0,0.99,239.62,79.14
2020-01-07 08:30:00,,,,,,,24.49,44.24,0.0,1.36,244.95,81.43
2020-01-07 09:30:00,,28.19,8.75,2.52,,1.09,26.01,332.15,0.0,0.98,274.4,75.73
2020-01-07 10:30:00,,,,,,,,,,,,
2020-01-07 11:30:00,,17.11,14.41,2.88,,1.61,28.74,325.06,0.0,1.03,354.86,63.0
2020-01-07 12:30:00,,15.58,22.5,3.98,3.0,0.94,28.21,36.47,0.0,1.37,361.25,63.94
2020-01-07 13:30:00,,17.05,21.43,4.42,15.0,0.75,28.28,37.58,0.0,1.22,333.91,64.55
2020-01-07 14:30:00,,22.03,23.82,4.41,13.0,0.75,28.32,15.69,0.0,0.72,286.16,67.11
2020-01-07 15:30:00,,27.56,20.68,3.99,10.0,0.68,29.37,281.64,0.0,0.68,203.81,60.61
2020-01-07 16:30:00,,31.32,17.18,3.93,10.0,0.81,28.89,350.76,0.0,0.71,122.13,61.81
2020-01-07 17:30:00,,36.25,13.09,3.84,6.0,0.85,28.48,11.67,0.0,0.83,56.15,62.55
2020-01-07 18:30:00,,22.67,13.89,4.03,9.0,0.79,25.93,235.4,0.0,0.47,2.5,73.8
2020-01-07 19:30:00,,18.9,11.88,3.47,5.0,0.86,23.74,159.2,5.2,0.59,2.32,88.41
2020-01-07 20:30:00,,8.46,13.3,3.82,4.0,1.02,23.77,118.55,0.0,1.33,5.46,87.41
2020-01-07 21:30:00,,17.45,13.55,2.69,4.0,1.03,21.53,75.2,5.4,2.81,2.98,93.44
2020-01-07 22:30:00,,15.42,11.01,2.66,2.0,1.07,21.69,91.63,0.0,1.37,3.82,91.07
2020-01-07 23:30:00,,29.55,4.23,1.08,7.0,0.87,22.09,91.57,0.0,1.27,2.68,85.68
2020-01-08 00:30:00,,20.03,5.14,,6.0,0.53,22.72,102.57,0.0,0.75,4.5,85.47
2020-01-08 01:30:00,,15.77,5.19,0.02,3.0,0.53,23.08,92.63,0.0,0.68,3.57,85.98
2020-01-08 02:30:00,,11.83,7.4,0.03,3.0,0.54,23.25,86.68,0.0,0.76,3.37,83.84
2020-01-08 03:30:00,,16.84,2.71,,4.0,0.61,22.31,126.24,0.0,0.52,1.25,89.79
2020-01-08 04:30:00,,23.31,2.21,,2.0,0.59,22.65,85.91,0.0,0.9,2.66,87.3
2020-01-08 05:30:00,,27.94,0.32,,5.0,0.71,22.33,89.47,0.0,1.12,14.55,90.53
2020-01-08 06:30:00,,29.47,0.94,,9.0,0.76,23.34,80.06,0.0,1.17,134.87,85.71
2020-01-08 07:30:00,,31.87,3.36,,8.0,0.8,25.83,62.21,0.0,1.3,375.48,75.83
2020-01-08 08:30:00,,31.17,7.21,,7.0,0.55,26.25,49.16,0.2,0.95,249.11,74.06
2020-01-08 09:30:00,,26.29,11.01,0.01,5.0,0.4,28.08,39.78,0.0,1.12,678.18,67.68
2020-01-08 10:30:00,,23.56,19.15,0.06,6.0,0.28,28.95,42.6,0.0,1.14,504.71,64.78
2020-01-08 11:30:00,,18.45,27.98,,8.0,0.39,30.73,20.6,0.0,1.18,851.48,59.14
2020-01-08 12:30:00,,25.96,29.87,0.01,16.0,0.93,30.31,10.23,0.0,1.21,405.15,58.18
2020-01-08 13:30:00,,20.07,33.53,0.03,8.0,0.8,28.61,284.64,0.0,2.16,238.95,63.28
2020-01-08 14:30:00,,7.15,21.73,0.03,3.0,0.33,23.34,185.24,0.4,1.3,82.3,87.14
2020-01-08 15:30:00,,9.66,13.21,0.4,,0.41,24.19,222.37,0.2,0.47,128.64,81.86
2020-01-08 16:30:00,,7.0,14.0,0.71,3.0,0.36,25.51,206.96,0.0,0.48,195.57,73.92
2020-01-08 17:30:00,,9.2,12.41,0.82,2.0,0.37,25.44,177.97,0.0,0.43,97.87,73.04
2020-01-08 18:30:00,,9.31,9.83,0.52,10.0,0.52,23.91,141.73,0.0,0.34,7.57,78.63
2020-01-08 19:30:00,,24.26,4.46,0.12,8.0,0.68,23.42,96.98,0.0,0.3,0.21,80.57
2020-01-08 20:30:00,,33.94,0.96,0.23,8.0,0.82,22.61,212.28,0.0,0.21,0.03,84.31
2020-01-08 21:30:00,,17.37,6.07,0.02,5.0,0.59,22.42,164.46,0.0,0.46,0.37,83.14
2020-01-08 22:30:00,,6.32,12.71,0.05,,0.43,22.9,168.21,0.0,0.53,0.41,74.03
2020-01-08 23:30:00,,19.96,4.89,0.07,6.0,0.5,22.25,78.11,0.0,0.44,0.39,80.98
2020-01-09 00:30:00,,39.87,1.08,0.05,9.0,0.81,22.46,86.52,0.0,1.13,1.23,80.06
2020-01-09 01:30:00,,43.86,,0.11,8.0,0.79,22.42,87.05,0.0,1.41,0.79,81.2
2020-01-09 02:30:00,,34.56,2.44,,5.0,0.54,22.72,81.78,0.0,1.17,1.36,76.39
2020-01-09 03:30:00,,20.69,5.14,0.02,2.0,0.48,22.1,238.22,0.0,0.21,0.31,78.11
2020-01-09 04:30:00,,27.46,2.1,0.06,3.0,0.52,21.38,159.63,0.0,0.33,0.37,82.45
2020-01-09 05:30:00,,30.06,2.14,0.01,4.0,0.51,21.62,98.56,0.0,0.45,14.11,81.35
2020-01-09 06:30:00,,34.24,1.6,0.1,9.0,0.63,22.76,87.08,0.0,0.54,97.33,79.94
2020-01-09 07:30:00,,53.67,1.78,0.09,13.0,0.91,24.34,85.72,0.0,0.43,188.56,76.72
2020-01-09 08:30:00,,41.95,13.05,0.07,18.0,0.74,27.75,60.72,0.0,0.91,628.38,60.58
2020-01-09 09:30:00,,40.3,20.07,0.03,12.0,0.47,29.57,12.22,0.0,0.86,829.35,54.34
2020-01-09 10:30:00,,31.31,35.66,0.01,11.0,0.38,30.9,291.19,0.0,0.8,900.62,51.33
2020-01-09 11:30:00,,31.44,61.68,0.05,22.0,0.63,31.64,281.0,0.0,0.91,876.43,50.86
2020-01-09 12:30:00,,25.64,73.54,0.0,19.0,0.56,32.61,271.07,0.0,1.01,889.33,48.98
2020-01-09 13:30:00,,21.7,69.96,0.0,11.0,0.44,31.97,280.61,0.0,0.96,497.03,50.07
2020-01-09 14:30:00,,12.89,39.08,0.02,8.0,0.28,32.34,242.75,0.0,0.57,559.68,46.64
2020-01-09 15:30:00,,29.32,30.99,,15.0,0.41,32.17,297.74,0.0,0.95,272.56,45.64
2020-01-09 16:30:00,,14.58,31.36,0.02,7.0,0.23,28.54,204.38,0.0,0.77,37.57,63.3
2020-01-09 17:30:00,,10.39,43.16,0.16,2.0,0.42,26.41,124.21,0.0,2.12,20.08,66.27
2020-01-09 18:30:00,,10.02,41.5,0.22,5.0,0.28,27.2,126.12,0.0,0.89,10.78,62.2
2020-01-09 19:30:00,,36.13,34.56,0.1,9.0,0.49,25.67,33.7,0.0,1.85,0.71,70.58
2020-01-09 20:30:00,,42.33,28.35,0.21,7.0,0.53,23.51,83.1,0.0,2.18,1.27,81.32
2020-01-09 21:30:00,,19.89,31.48,0.2,6.0,0.45,24.29,77.35,0.0,2.14,1.53,73.57
2020-01-09 22:30:00,,17.09,28.12,0.16,3.0,0.42,23.99,102.54,0.0,0.96,0.51,72.48
2020-01-09 23:30:00,,28.8,12.87,,5.0,0.45,23.55,269.09,0.0,0.26,1.34,78.95
2020-01-10 00:30:00,,34.63,9.33,0.26,11.0,0.86,23.05,234.42,0.0,0.35,0.67,84.85
2020-01-10 01:30:00,,28.14,8.67,0.29,7.0,0.84,22.56,159.91,0.0,0.24,0.79,87.37
2020-01-10 02:30:00,,20.96,9.84,0.23,8.0,0.82,22.34,77.26,0.0,0.11,0.67,87.16
2020-01-10 03:30:00,,23.78,8.47,0.13,13.0,0.84,22.49,94.21,0.0,0.34,0.89,86.63
2020-01-10 04:30:00,,33.7,2.03,0.2,12.0,0.86,22.11,120.44,0.0,0.21,0.88,89.98
2020-01-10 05:30:00,,39.44,0.43,0.12,15.0,0.98,22.39,76.74,0.0,0.24,9.36,90.37
2020-01-10 06:30:00,,45.14,3.71,0.26,12.0,1.04,23.8,86.49,0.0,0.65,148.83,85.19
2020-01-10 07:30:00,,40.36,16.81,0.31,11.0,0.89,25.74,81.24,0.0,1.21,345.09,74.52
2020-01-10 08:30:00,,32.77,23.53,0.42,10.0,0.67,27.13,59.19,0.0,1.12,579.13,68.51
2020-01-10 09:30:00,,39.43,25.34,0.24,15.0,0.6,29.41,50.01,0.0,0.82,755.73,60.54
2020-01-10 10:30:00,,42.15,37.62,0.36,15.0,0.69,29.98,41.92,0.0,0.91,745.37,58.11
2020-01-10 11:30:00,,36.35,51.81,0.78,19.0,0.92,30.93,33.93,0.0,0.91,782.15,54.79
2020-01-10 12:30:00,,17.42,55.42,0.36,9.0,0.87,31.64,25.4,0.0,1.01,842.97,49.15
2020-01-10 13:30:00,,28.96,44.5,0.1,17.0,0.61,32.49,10.55,0.0,0.86,478.39,47.0
2020-01-10 14:30:00,,32.02,41.42,0.09,15.0,0.76,31.43,348.78,0.0,0.55,327.07,50.7
2020-01-10 15:30:00,,21.95,38.96,0.61,11.0,0.6,31.44,249.4,0.0,0.43,147.65,50.7
2020-01-10 16:30:00,,28.29,35.04,0.73,15.0,0.77,28.98,211.52,0.0,0.57,28.52,62.95
2020-01-10 17:30:00,,,39.11,0.92,4.0,0.64,27.75,155.17,0.0,0.62,65.53,68.19
2020-01-10 18:30:00,,12.9,27.06,0.85,5.0,0.73,27.49,88.7,0.0,0.46,10.5,67.77
2020-01-10 19:30:00,,21.61,21.86,0.72,16.0,0.78,26.81,73.21,0.0,1.02,0.34,67.74
2020-01-10 20:30:00,,23.72,23.24,0.49,16.0,0.78,26.46,66.61,0.0,1.4,0.32,69.95
2020-01-10 21:30:00,,21.48,24.64,0.48,13.0,0.8,25.91,80.04,0.0,1.97,0.16,72.33
2020-01-10 22:30:00,,12.42,27.22,0.53,8.0,0.75,25.38,77.62,0.0,2.42,0.33,71.12
2020-01-10 23:30:00,,10.47,23.37,0.47,5.0,0.58,24.92,71.03,0.0,2.78,0.27,67.18
2020-01-11 00:30:00,,12.23,24.6,0.26,5.0,0.61,24.31,70.88,0.0,2.7,0.19,66.37
2020-01-11 01:30:00,,7.41,26.73,0.29,3.0,0.58,23.78,75.37,0.0,2.48,0.25,64.31
2020-01-11 02:30:00,,7.88,27.69,0.25,3.0,0.54,23.36,78.5,0.0,2.66,0.52,63.6
2020-01-11 03:30:00,,10.06,27.05,0.12,4.0,0.53,23.21,75.29,0.0,2.65,0.88,63.28
2020-01-11 04:30:00,,9.55,24.32,0.27,3.0,0.47,23.26,65.24,0.0,1.51,1.08,62.47
2020-01-11 05:30:00,,15.71,16.54,0.28,6.0,0.57,22.53,74.88,0.0,1.28,9.07,66.38
2020-01-11 06:30:00,,19.77,17.56,0.3,8.0,0.59,23.99,80.84,0.0,1.83,153.18,62.63
2020-01-11 07:30:00,,31.04,17.71,0.79,9.0,0.65,25.48,65.45,0.0,1.88,336.21,58.76
2020-01-11 08:30:00,,33.1,21.26,0.6,6.0,0.63,27.22,42.24,0.0,1.1,475.25,52.98
2020-01-11 09:30:00,,27.42,27.69,0.53,7.0,0.6,29.56,32.59,0.0,0.79,805.84,47.49
2020-01-11 10:30:00,,27.98,36.4,0.41,19.0,0.82,30.44,327.64,0.0,1.14,807.08,44.41
2020-01-11 11:30:00,,22.56,37.75,0.53,6.0,0.79,30.28,336.7,0.0,1.03,799.19,47.46
2020-01-11 12:30:00,,19.68,41.23,0.43,13.0,0.81,31.93,299.03,0.0,1.28,880.3,43.76
2020-01-11 13:30:00,,21.59,38.5,0.14,21.0,0.87,31.67,300.15,0.0,1.31,552.85,44.45
2020-01-11 14:30:00,,18.65,30.54,0.37,6.0,0.52,32.53,301.62,0.0,0.98,554.87,42.16
2020-01-11 15:30:00,,16.82,29.59,1.06,12.0,0.45,32.64,299.48,0.0,1.49,555.83,41.54
2020-01-11 16:30:00,,19.53,25.48,1.89,9.0,0.42,33.11,279.28,0.0,1.52,266.97,41.01
2020-01-11 17:30:00,,19.78,25.1,1.78,9.0,0.44,31.23,276.72,0.0,1.5,100.92,44.95
2020-01-11 18:30:00,,20.29,21.89,1.93,10.0,0.62,28.68,268.81,0.0,0.53,5.29,54.44
2020-01-11 19:30:00,,17.27,16.94,1.82,,0.66,26.98,223.49,0.0,0.21,0.0,63.29
2020-01-11 20:30:00,,13.56,18.94,1.3,9.0,0.63,26.33,96.96,0.0,0.73,0.06,65.93
2020-01-11 21:30:00,,32.21,11.51,1.11,19.0,0.86,26.23,99.14,0.0,0.66,0.21,65.28
