Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Velocidade do Vento,Radiação Solar,Umidade Relativa
2019-01-04 19:30:00,15.13,8.48,26.27,0.88,6.0,0.37,21.81,165.51,0.0,0.19,0.97,79.74
2019-01-04 20:30:00,23.11,13.02,15.25,0.95,18.0,0.5,21.58,126.84,0.0,0.35,1.2,82.99
2019-01-04 21:30:00,23.15,11.22,15.24,0.56,14.0,0.48,21.41,117.16,0.0,0.39,1.51,82.13
2019-01-04 22:30:00,25.24,11.66,13.92,0.65,10.0,0.52,21.22,116.92,0.0,0.49,1.05,81.69
2019-01-04 23:30:00,17.08,13.92,8.14,0.5,9.0,0.43,20.91,160.91,0.0,0.52,0.96,82.31
2019-01-05 00:30:00,19.92,17.99,2.89,0.82,9.0,0.65,20.92,82.32,0.0,0.73,1.39,83.06
2019-01-05 01:30:00,25.07,23.38,0.57,1.04,12.0,0.75,20.89,342.9,0.0,0.39,1.32,83.94
2019-01-05 02:30:00,36.94,20.67,0.6,1.22,9.0,0.68,20.28,195.83,0.0,0.11,0.54,87.22
2019-01-05 03:30:00,34.93,15.38,4.11,1.13,12.0,0.51,19.84,134.52,0.0,0.33,0.8,88.09
2019-01-05 04:30:00,33.45,19.91,1.8,1.37,22.0,0.56,19.81,86.32,0.0,0.81,1.05,88.2
2019-01-05 05:30:00,37.52,21.14,0.36,1.88,22.0,0.72,19.91,80.83,0.0,1.22,15.97,89.75
2019-01-05 06:30:00,34.96,22.73,2.26,1.98,23.0,0.87,20.7,76.13,0.0,1.03,78.23,86.12
2019-01-05 07:30:00,49.14,21.35,15.83,1.98,18.0,0.85,22.82,42.51,0.0,0.65,201.92,72.74
2019-01-05 08:30:00,40.98,23.63,17.16,2.0,19.0,0.91,24.74,277.68,0.0,0.45,309.25,69.06
2019-01-05 09:30:00,54.69,18.24,34.88,2.85,11.0,0.65,26.26,243.43,0.0,0.58,496.63,64.26
2019-01-05 10:30:00,41.26,10.84,44.24,3.75,6.0,0.49,26.63,260.55,0.0,0.81,466.46,59.88
2019-01-05 11:30:00,40.39,7.27,51.82,3.49,5.0,0.37,27.47,259.72,0.0,0.76,566.32,56.43
2019-01-05 12:30:00,45.38,6.14,63.79,2.9,10.0,0.33,28.46,263.5,0.0,0.95,653.44,53.26
2019-01-05 13:30:00,23.6,5.16,61.67,2.79,4.0,0.28,30.13,239.07,0.0,0.84,769.89,48.55
2019-01-05 14:30:00,12.74,4.1,57.43,2.4,3.0,0.38,29.91,253.86,0.0,0.81,499.38,48.86
2019-01-05 15:30:00,12.91,7.23,51.37,2.3,9.0,0.35,29.63,275.74,0.0,1.19,371.04,49.84
2019-01-05 16:30:00,31.13,5.26,51.29,2.64,12.0,0.27,28.77,293.99,0.0,1.09,211.86,50.21
2019-01-05 17:30:00,33.69,7.45,39.24,2.51,12.0,0.33,27.75,260.5,0.0,0.87,81.87,54.18
2019-01-05 18:30:00,31.88,4.89,32.88,1.96,7.0,0.27,25.51,212.54,0.0,0.12,13.62,66.09
2019-01-05 19:30:00,15.94,6.87,26.92,1.35,8.0,0.36,24.33,287.32,0.0,0.29,0.68,68.37
2019-01-05 20:30:00,,7.05,23.58,1.31,,0.43,23.84,221.85,0.0,0.18,0.31,70.47
2019-01-05 21:30:00,17.83,5.36,24.63,1.25,13.0,0.37,23.31,55.73,0.0,0.32,0.42,72.87
2019-01-05 22:30:00,27.42,11.71,12.49,0.88,21.0,0.62,22.91,177.3,0.0,0.18,1.41,76.0
2019-01-05 23:30:00,43.04,14.23,7.28,0.92,18.0,0.54,22.36,98.82,0.0,0.68,0.75,81.45
2019-01-06 00:30:00,35.63,13.52,8.49,1.04,14.0,0.73,22.42,72.05,0.0,0.53,0.19,79.63
2019-01-06 01:30:00,45.13,19.52,9.14,1.15,19.0,0.8,22.71,26.15,0.0,1.32,1.75,76.82
2019-01-06 02:30:00,38.51,7.8,27.31,0.94,16.0,0.47,21.41,73.97,0.0,1.09,0.57,81.73
2019-01-06 03:30:00,28.58,9.78,15.29,0.77,21.0,0.55,20.66,82.44,0.0,0.91,0.0,85.27
2019-01-06 04:30:00,19.15,11.52,16.56,1.07,,0.53,20.97,68.9,0.0,1.31,0.01,80.09
2019-01-06 05:30:00,18.65,14.33,12.73,1.09,8.0,0.51,20.93,63.35,0.0,0.92,12.86,78.93
2019-01-06 06:30:00,14.58,14.37,12.21,1.22,8.0,0.52,22.1,68.72,0.0,0.86,121.0,75.83
2019-01-06 07:30:00,37.31,7.63,31.64,1.14,4.0,0.43,24.22,59.01,0.0,2.05,373.97,65.79
2019-01-06 08:30:00,19.39,4.64,42.53,1.2,,0.37,25.54,48.7,0.0,3.21,623.7,59.01
2019-01-06 09:30:00,11.02,4.19,52.06,1.46,1.0,0.38,26.77,23.87,0.2,2.23,824.57,54.53
2019-01-06 10:30:00,20.36,4.67,58.45,1.22,5.0,0.35,27.76,348.37,0.0,1.99,940.86,51.32
2019-01-06 11:30:00,20.97,3.7,60.2,1.24,6.0,0.29,28.9,348.93,0.0,1.79,1007.14,46.85
2019-01-06 12:30:00,16.39,4.82,65.75,1.26,8.0,0.27,29.87,18.52,0.0,1.88,814.65,43.41
2019-01-06 13:30:00,11.58,4.07,68.18,1.04,5.0,0.41,31.12,24.7,0.0,1.79,1032.93,37.21
2019-01-06 14:30:00,6.63,3.99,70.15,1.3,5.0,0.38,31.67,355.88,0.0,1.94,894.31,33.5
2019-01-06 15:30:00,11.62,3.81,68.27,1.32,6.0,0.32,31.96,327.63,0.0,1.7,502.44,29.87
2019-01-06 16:30:00,10.22,3.92,69.3,1.31,5.0,0.39,31.93,337.99,0.0,1.11,262.89,33.4
2019-01-06 17:30:00,13.97,4.37,55.46,1.05,8.0,0.3,29.88,67.36,0.0,1.28,74.58,44.43
2019-01-06 18:30:00,28.71,6.9,47.01,1.15,16.0,0.27,27.16,31.79,0.0,1.6,5.34,51.23
2019-01-06 19:30:00,29.06,7.72,29.93,0.91,10.0,0.26,24.98,88.1,0.0,0.57,0.0,62.31
2019-01-06 20:30:00,,11.55,24.62,0.97,,0.44,24.48,75.61,0.0,1.33,0.14,62.54
2019-01-06 21:30:00,,5.74,40.79,0.99,,0.33,24.59,66.41,0.0,2.47,,67.55
2019-01-06 22:30:00,29.73,4.54,42.66,0.98,12.0,0.32,24.01,74.52,0.0,2.41,,70.57
2019-01-06 23:30:00,22.0,4.59,33.82,0.42,9.0,0.31,23.42,70.84,0.0,2.23,0.0,72.85
2019-01-07 00:30:00,20.01,3.43,38.13,0.0,8.0,0.5,22.93,69.57,0.0,2.56,0.0,74.7
2019-01-07 01:30:00,29.95,3.78,36.5,0.02,6.0,0.47,22.42,75.36,0.0,2.1,0.01,77.52
2019-01-07 02:30:00,18.53,3.5,32.36,0.0,5.0,0.48,21.99,64.34,0.0,1.66,0.0,79.5
2019-01-07 03:30:00,12.5,5.23,28.12,0.0,1.0,0.5,21.91,61.42,0.0,1.44,0.05,79.01
2019-01-07 04:30:00,16.92,8.82,22.24,0.0,1.0,0.53,21.76,63.04,0.0,1.34,0.02,79.19
2019-01-07 05:30:00,14.14,9.88,21.43,0.0,10.0,0.64,21.81,65.85,0.0,2.24,9.07,78.79
2019-01-07 06:30:00,18.81,5.44,30.86,0.0,12.0,0.57,22.68,75.96,0.0,2.07,145.81,75.6
2019-01-07 07:30:00,,4.92,40.53,0.0,,0.53,24.19,70.54,0.0,2.7,392.55,66.54
2019-01-07 08:30:00,,5.69,45.23,0.0,,0.53,25.88,70.66,0.0,3.07,646.19,60.55
2019-01-07 09:30:00,16.47,6.89,54.24,0.02,11.0,0.54,27.86,56.85,0.0,2.42,843.31,51.95
2019-01-07 10:30:00,34.22,7.44,67.27,0.03,7.0,0.49,28.87,47.39,0.0,2.25,1004.09,46.5
2019-01-07 11:30:00,38.38,8.8,83.43,0.01,14.0,0.78,29.75,35.11,0.0,2.02,981.55,44.9
2019-01-07 12:30:00,32.17,8.72,77.03,0.02,15.0,1.05,30.48,6.64,0.0,1.97,847.82,37.37
2019-01-07 13:30:00,21.9,7.97,74.83,0.07,17.0,1.03,31.19,7.61,0.0,1.96,997.29,37.31
2019-01-07 14:30:00,52.18,8.18,71.2,0.09,10.0,0.73,31.97,6.13,0.0,1.94,804.08,36.38
2019-01-07 15:30:00,46.06,7.51,76.0,0.22,12.0,0.68,31.36,320.28,0.0,1.62,351.84,39.25
2019-01-07 16:30:00,40.07,12.7,69.14,1.0,15.0,1.03,31.48,356.94,0.0,1.42,263.5,37.45
2019-01-07 17:30:00,42.86,14.9,44.63,1.34,19.0,0.58,29.84,299.31,0.0,0.82,42.03,40.14
2019-01-07 18:30:00,39.72,7.67,47.1,1.08,17.0,0.39,27.7,103.21,0.0,0.62,8.33,54.42
2019-01-07 19:30:00,49.31,10.03,31.18,0.82,13.0,0.47,26.41,71.0,0.0,1.14,,60.04
2019-01-07 20:30:00,25.04,5.8,37.58,0.44,11.0,0.39,25.52,80.46,0.0,2.19,,61.58
2019-01-07 21:30:00,22.66,4.95,38.59,0.27,12.0,0.43,24.86,71.09,0.0,2.31,,67.48
2019-01-07 22:30:00,15.53,5.18,37.33,0.1,10.0,0.48,24.33,59.46,0.0,3.1,,73.53
2019-01-07 23:30:00,36.95,4.83,28.24,0.11,11.0,0.38,23.43,62.5,0.0,3.24,,78.06
2019-01-08 00:30:00,20.39,3.88,32.88,0.02,9.0,0.47,22.69,62.06,0.0,2.9,0.0,81.15
2019-01-08 01:30:00,14.27,3.87,30.22,0.01,5.0,0.46,22.08,65.98,0.0,1.91,0.0,83.4
2019-01-08 02:30:00,26.36,4.56,28.18,0.0,6.0,0.46,21.73,83.35,0.0,1.31,0.05,84.65
2019-01-08 03:30:00,14.13,6.27,16.55,0.0,4.0,0.47,20.91,97.99,0.0,0.42,0.01,88.46
2019-01-08 04:30:00,13.11,5.33,11.33,0.0,1.0,0.48,19.95,153.23,0.0,0.24,0.48,92.5
2019-01-08 05:30:00,8.12,12.49,4.26,,4.0,0.51,20.09,124.6,0.0,0.52,9.4,93.03
2019-01-08 06:30:00,14.65,12.33,8.92,0.0,5.0,0.65,22.23,81.39,0.0,1.49,137.01,82.14
2019-01-08 07:30:00,23.29,9.43,,0.0,7.0,0.01,24.06,71.99,0.0,2.97,369.43,68.55
2019-01-08 08:30:00,63.27,16.97,23.9,0.8,15.0,0.65,26.2,68.71,0.0,2.58,655.81,62.2
2019-01-08 09:30:00,72.7,16.57,35.61,0.87,5.0,0.64,27.31,54.28,0.0,2.19,833.35,60.33
2019-01-08 10:30:00,92.02,30.05,46.32,1.32,44.0,0.81,28.33,53.49,0.0,1.99,934.06,57.63
2019-01-08 11:30:00,191.09,12.0,65.7,0.78,4.0,0.49,28.92,59.02,0.0,2.11,941.8,56.39
2019-01-08 12:30:00,117.49,20.41,62.88,0.9,24.0,0.75,29.36,45.72,0.0,2.01,688.51,54.53
2019-01-08 13:30:00,130.17,19.82,63.88,0.67,26.0,0.72,29.21,39.36,0.0,2.45,514.98,54.92
2019-01-08 14:30:00,221.85,30.2,50.85,1.38,31.0,0.52,28.78,36.88,0.0,2.33,322.22,56.68
2019-01-08 15:30:00,619.94,15.7,49.07,1.3,24.0,0.41,27.76,53.73,0.0,1.97,119.94,60.95
2019-01-08 16:30:00,339.18,7.33,56.75,1.21,16.0,0.42,27.25,57.79,0.0,1.75,83.46,63.15
2019-01-08 17:30:00,190.85,6.56,53.5,1.56,3.0,0.42,26.66,62.13,0.0,1.63,33.4,64.97
2019-01-08 18:30:00,106.48,6.67,46.59,1.26,5.0,0.43,25.86,58.22,0.0,1.87,7.64,67.56
2019-01-08 19:30:00,75.93,6.43,45.7,0.83,8.0,0.43,24.97,70.51,0.0,1.68,0.0,70.28
2019-01-08 20:30:00,52.04,7.84,38.05,0.96,5.0,0.46,23.87,67.5,0.0,0.89,0.02,74.97
2019-01-08 21:30:00,38.89,8.62,37.31,1.06,15.0,0.49,23.44,67.63,0.0,1.29,0.02,75.75
2019-01-08 22:30:00,36.36,5.74,44.52,1.17,16.0,0.42,23.15,96.6,0.0,1.41,0.01,74.42
2019-01-08 23:30:00,24.57,5.53,33.15,0.72,17.0,0.31,22.47,80.47,0.0,0.94,0.01,77.84
2019-01-09 00:30:00,20.6,4.56,37.61,0.12,13.0,0.38,22.15,154.06,0.0,0.61,0.03,78.1
2019-01-09 01:30:00,16.68,4.82,35.89,0.12,10.0,0.39,21.55,123.15,0.0,0.68,0.04,79.48
2019-01-09 02:30:00,27.64,3.42,44.05,0.07,8.0,0.34,21.63,92.57,0.0,1.98,0.11,74.03
2019-01-09 03:30:00,15.66,3.73,42.6,0.08,6.0,0.32,21.2,93.85,0.0,1.79,0.01,74.06
2019-01-09 04:30:00,13.33,3.57,39.42,0.08,3.0,0.33,20.91,82.84,0.0,2.18,0.01,73.99
2019-01-09 05:30:00,29.08,6.88,33.35,0.12,6.0,0.33,20.65,79.56,0.0,1.83,9.86,74.66
2019-01-09 06:30:00,21.19,24.96,26.27,0.36,11.0,0.49,21.57,71.39,0.0,2.28,140.42,72.37
2019-01-09 07:30:00,46.29,38.95,31.92,0.93,7.0,0.6,22.41,62.05,0.0,3.27,394.57,70.18
2019-01-09 08:30:00,76.29,16.0,28.19,0.31,6.0,0.45,22.09,55.16,0.0,3.33,281.15,72.09
2019-01-09 09:30:00,62.71,14.53,36.06,0.38,6.0,0.36,22.58,62.79,0.0,3.19,349.5,68.52
2019-01-09 10:30:00,55.44,9.59,43.82,0.38,3.0,0.38,24.7,79.01,0.0,2.55,833.26,62.83
2019-01-09 11:30:00,48.96,5.58,54.87,0.31,1.0,0.36,26.05,58.24,0.0,2.43,921.68,56.55
2019-01-09 12:30:00,51.33,15.13,47.93,0.48,14.0,0.32,27.53,69.45,0.0,2.2,844.86,49.24
2019-01-09 13:30:00,41.17,14.21,49.85,1.06,8.0,0.28,28.44,68.09,0.0,2.08,969.75,43.27
2019-01-09 14:30:00,27.94,13.11,52.51,1.23,3.0,0.28,29.51,88.87,0.0,1.57,778.21,40.17
2019-01-09 15:30:00,24.35,12.66,58.12,1.22,13.0,0.24,29.57,62.71,0.0,1.88,569.46,37.23
2019-01-09 16:30:00,32.87,3.26,67.22,0.71,11.0,0.05,29.35,88.89,0.0,1.58,220.16,38.14
2019-01-09 17:30:00,26.05,3.67,70.16,0.74,8.0,0.11,28.46,106.39,0.0,1.6,154.64,37.54
2019-01-09 18:30:00,13.25,4.99,63.99,0.78,6.0,0.14,25.87,83.95,0.0,1.62,7.4,40.73
2019-01-09 19:30:00,28.68,4.49,60.14,0.55,4.0,0.16,24.41,98.22,0.0,1.8,0.0,47.97
2019-01-09 20:30:00,29.42,3.77,56.45,0.28,4.0,0.16,23.44,94.54,0.0,1.85,0.0,53.08
2019-01-09 21:30:00,14.72,5.71,50.15,0.35,6.0,0.2,22.94,81.83,0.0,1.58,0.03,54.97
2019-01-09 22:30:00,9.38,6.4,49.02,0.57,5.0,0.21,22.7,66.72,0.0,1.88,0.01,55.76
2019-01-09 23:30:00,,7.17,37.76,0.74,,0.24,22.48,60.86,0.0,1.93,0.0,57.53
2019-01-10 00:30:00,28.98,4.46,50.58,0.53,10.0,0.34,22.14,58.84,0.0,2.53,0.01,60.35
2019-01-10 01:30:00,19.94,6.11,42.63,0.88,12.0,0.4,21.39,70.58,0.0,2.86,0.01,64.86
2019-01-10 02:30:00,35.58,6.61,37.08,1.23,8.0,0.39,20.93,72.96,0.0,3.21,0.06,68.41
2019-01-10 03:30:00,37.56,5.3,36.11,1.09,10.0,0.31,20.59,78.14,0.0,3.16,0.04,71.38
2019-01-10 04:30:00,21.78,5.21,33.84,0.89,14.0,0.28,20.48,71.87,0.0,3.39,0.36,73.5
2019-01-10 05:30:00,22.01,8.72,23.4,0.57,22.0,0.32,20.23,68.49,0.0,3.46,10.64,77.2
2019-01-10 06:30:00,27.89,9.42,20.43,0.49,18.0,0.39,20.88,67.68,0.0,4.13,141.09,76.34
2019-01-10 07:30:00,34.59,4.72,31.04,0.68,9.0,0.3,22.32,69.53,0.0,3.95,400.54,68.18
2019-01-10 08:30:00,32.47,6.83,36.64,0.83,12.0,0.34,23.69,61.92,0.0,3.72,651.44,61.62
2019-01-10 09:30:00,39.34,7.99,37.77,0.98,17.0,0.31,25.07,56.33,0.0,3.45,848.32,56.03
2019-01-10 10:30:00,59.22,34.12,35.63,1.54,35.0,0.61,26.38,61.87,0.0,2.52,952.75,53.83
