Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Velocidade do Vento,Radiação Solar,Umidade Relativa
2015-01-01 18:30:00,27.0,29.62,53.39,0.0,,1.52,24.67,71.39,2.6,1.87,6.45,70.96
2015-01-01 19:30:00,34.0,36.12,45.09,0.0,,1.78,23.73,91.21,0.0,1.68,6.01,75.17
2015-01-01 20:30:00,27.0,73.08,20.09,0.0,,2.39,24.39,91.68,0.0,1.3,8.69,72.62
2015-01-01 21:30:00,34.0,-999.0,22.13,0.01,,2.22,24.39,91.67,0.0,0.99,6.38,72.5
2015-01-01 22:30:00,38.0,-999.0,27.93,0.06,,1.94,24.7,82.21,0.0,1.03,5.08,68.54
2015-01-01 23:30:00,30.0,42.52,18.62,0.56,,1.25,23.77,243.07,0.0,0.94,2.57,75.55
2015-01-02 00:30:00,30.0,37.81,25.58,0.15,,0.51,22.58,116.55,0.0,1.32,4.5,81.07
2015-01-02 01:30:00,17.0,56.47,24.72,0.46,,0.52,23.58,89.76,0.0,1.48,4.27,72.72
2015-01-02 02:30:00,18.0,34.57,39.09,0.09,,0.38,23.95,72.02,0.0,1.55,3.98,69.63
2015-01-02 03:30:00,13.0,21.41,48.22,0.3,,0.28,24.13,74.17,0.0,1.32,3.6,69.88
2015-01-02 04:30:00,17.0,37.72,35.44,0.12,,0.37,23.82,70.95,0.0,1.28,1.89,72.96
2015-01-02 05:30:00,19.0,68.4,15.69,0.14,,0.49,23.16,90.18,0.0,0.85,19.48,76.29
2015-01-02 06:30:00,24.0,53.75,23.01,0.32,,0.63,25.0,123.66,0.0,0.33,209.15,71.99
2015-01-02 07:30:00,23.0,44.69,39.65,0.28,,0.77,27.08,46.35,0.0,1.0,492.59,61.68
2015-01-02 08:30:00,25.0,26.63,60.06,0.01,,0.49,28.8,16.21,0.2,1.01,812.2,53.59
2015-01-02 09:30:00,31.0,26.65,86.2,0.01,,,30.33,307.74,0.0,0.87,1091.56,49.93
2015-01-02 10:30:00,21.0,22.22,99.47,0.03,,,31.79,266.07,0.0,1.07,1343.81,47.06
2015-01-02 11:30:00,16.0,10.44,88.28,0.0,,0.4,32.74,235.07,0.0,0.93,1063.75,43.87
2015-01-02 12:30:00,36.0,10.34,86.68,0.0,,0.35,34.12,251.81,0.0,1.32,1222.64,38.81
2015-01-02 13:30:00,38.0,10.53,91.44,0.0,,0.31,33.21,217.71,0.0,0.79,429.59,41.09
2015-01-02 14:30:00,20.0,14.09,84.62,0.0,,0.47,28.81,167.74,0.0,1.59,77.86,54.75
2015-01-02 15:30:00,13.0,9.9,74.81,0.0,,0.55,28.07,149.16,0.0,0.84,410.41,60.41
2015-01-02 16:30:00,31.0,16.91,74.17,0.0,,0.84,30.51,167.22,0.0,0.6,270.43,53.08
2015-01-02 17:30:00,17.0,16.46,66.78,0.0,,0.8,28.46,170.34,0.0,1.18,126.41,57.56
2015-01-02 18:30:00,24.0,10.98,71.03,0.0,,0.66,26.43,144.56,0.0,1.13,11.0,58.91
2015-01-02 19:30:00,21.0,33.55,53.61,0.0,,0.71,25.94,9.92,0.0,0.67,1.91,59.15
2015-01-02 20:30:00,33.0,63.64,41.08,0.0,,0.94,25.59,72.76,0.0,1.06,1.76,67.04
2015-01-02 21:30:00,49.0,45.92,49.12,0.0,,0.86,25.35,87.9,0.0,1.28,3.29,67.58
2015-01-02 22:30:00,35.0,28.63,58.72,0.0,,0.7,25.99,87.41,0.0,1.23,1.83,61.42
2015-01-02 23:30:00,33.0,44.55,22.98,0.78,,0.53,23.85,282.9,0.0,0.68,1.58,72.05
2015-01-03 00:30:00,44.0,70.05,17.19,1.22,,0.34,22.95,101.44,0.0,0.72,1.92,77.02
2015-01-03 01:30:00,40.0,79.01,16.58,1.15,,0.43,22.87,139.29,0.0,0.61,2.84,77.04
2015-01-03 02:30:00,20.0,53.92,29.74,2.25,,0.39,23.22,93.69,0.0,0.94,2.4,73.94
2015-01-03 03:30:00,21.0,39.87,34.82,2.21,,0.26,23.07,79.87,0.0,0.71,0.79,71.9
2015-01-03 04:30:00,22.0,38.56,21.08,1.52,,0.28,21.29,190.62,0.0,0.36,1.36,82.75
2015-01-03 05:30:00,35.0,30.62,31.07,1.66,,0.16,21.37,206.44,0.0,0.5,17.06,80.99
2015-01-03 06:30:00,52.0,20.48,42.74,1.64,,0.15,23.67,202.75,0.0,0.65,205.45,71.68
2015-01-03 07:30:00,41.0,31.66,34.25,1.02,,0.32,25.27,256.64,0.0,0.92,482.3,67.45
2015-01-03 08:30:00,22.0,22.75,47.12,1.16,,0.28,27.77,234.5,0.0,0.47,796.72,58.93
2015-01-03 09:30:00,12.0,21.46,80.84,0.31,,0.27,30.1,82.37,0.0,1.18,1089.66,49.95
2015-01-03 10:30:00,17.0,8.96,92.99,0.38,,0.03,31.26,72.06,0.0,1.75,1346.26,43.05
2015-01-03 11:30:00,9.0,5.6,89.69,0.0,,,32.06,73.78,0.0,2.03,1438.75,40.94
2015-01-03 12:30:00,7.0,8.4,87.7,0.02,,,32.43,84.96,0.0,1.23,520.74,40.16
2015-01-03 13:30:00,5.0,11.2,81.52,0.04,,0.02,29.73,189.79,0.0,1.02,69.62,50.52
2015-01-03 14:30:00,19.0,26.08,81.08,0.31,,0.04,25.46,247.91,0.0,1.71,126.92,61.5
2015-01-03 15:30:00,28.0,16.46,86.2,0.82,,0.02,27.82,156.49,0.0,0.83,490.7,55.02
2015-01-03 16:30:00,23.0,13.34,84.96,0.63,,0.05,30.23,189.63,0.0,0.5,250.73,48.93
2015-01-03 17:30:00,14.0,11.32,77.83,0.5,,0.01,28.36,139.84,0.0,1.9,50.81,51.95
2015-01-03 18:30:00,11.0,11.79,71.51,0.26,,0.01,27.73,144.59,0.0,1.71,7.76,53.31
2015-01-03 19:30:00,46.0,19.63,70.0,0.38,,,27.2,130.39,0.0,2.58,1.89,56.9
2015-01-03 20:30:00,34.0,7.55,75.94,0.23,,,26.57,141.95,0.0,1.55,0.62,58.29
2015-01-03 21:30:00,20.0,13.03,66.02,0.46,,0.01,25.4,125.56,0.0,1.13,1.59,62.18
2015-01-03 22:30:00,12.0,11.73,70.46,0.38,,,25.0,107.88,0.0,1.34,1.65,63.72
2015-01-03 23:30:00,7.0,12.03,56.62,1.81,,0.03,24.43,135.38,0.0,1.11,2.04,66.91
2015-01-04 00:30:00,5.0,15.05,60.42,2.02,,0.21,23.82,49.24,0.0,0.36,2.41,69.55
2015-01-04 01:30:00,12.0,27.63,40.3,2.34,,0.42,22.88,255.06,0.0,0.87,3.44,77.19
2015-01-04 02:30:00,21.0,23.36,39.93,2.74,,0.49,21.96,142.81,0.0,0.45,1.66,81.25
2015-01-04 03:30:00,12.0,22.82,37.3,3.04,,0.53,21.31,81.99,0.0,0.31,2.73,84.08
2015-01-04 04:30:00,17.0,22.93,34.01,3.51,,0.58,21.52,197.77,0.0,0.23,4.1,83.52
2015-01-04 05:30:00,10.0,20.66,30.31,3.17,,0.62,21.52,44.79,0.0,0.17,24.45,84.2
2015-01-04 06:30:00,25.0,26.63,32.23,2.73,,0.74,21.67,277.99,0.0,1.68,66.0,85.26
2015-01-04 07:30:00,15.0,20.39,39.8,3.94,,0.77,21.12,267.67,0.0,1.4,121.79,88.47
2015-01-04 08:30:00,11.0,13.56,48.56,3.03,,0.75,23.89,243.76,0.0,0.75,568.6,77.45
2015-01-04 09:30:00,22.0,15.04,54.26,2.68,,0.78,26.44,226.44,0.0,0.92,865.18,64.97
2015-01-04 10:30:00,29.0,11.7,72.01,2.19,,0.68,28.32,243.24,0.0,1.12,1100.9,55.71
2015-01-04 11:30:00,15.0,8.94,74.95,1.47,,0.64,28.84,242.88,0.0,0.98,1184.38,52.33
2015-01-04 12:30:00,19.0,7.18,75.28,1.82,,0.54,29.88,257.51,0.0,0.89,1138.22,47.37
2015-01-04 13:30:00,10.0,7.92,76.81,1.95,,0.47,30.86,268.69,0.0,1.42,1362.54,44.83
2015-01-04 14:30:00,12.0,5.06,78.49,0.36,,0.32,30.49,194.66,0.6,1.13,453.67,46.53
2015-01-04 15:30:00,43.0,9.73,85.34,1.46,,0.6,22.7,114.81,9.0,1.58,145.1,81.11
2015-01-04 16:30:00,27.0,13.74,61.4,3.19,,0.96,24.14,163.57,0.0,0.54,191.46,80.56
2015-01-04 17:30:00,34.0,15.76,48.88,2.04,,1.26,24.94,132.72,0.0,0.54,92.75,78.03
2015-01-04 18:30:00,47.0,28.91,43.12,1.48,,1.44,24.56,192.63,0.0,0.43,14.71,78.03
2015-01-04 19:30:00,31.0,40.75,37.54,1.94,,1.64,24.45,54.2,0.0,0.64,7.52,74.86
2015-01-04 20:30:00,37.0,24.07,52.66,2.19,,1.2,24.63,104.29,0.0,1.08,7.44,68.12
2015-01-04 21:30:00,30.0,-999.0,50.07,2.3,,1.09,23.35,188.5,0.0,1.2,4.75,75.66
2015-01-04 22:30:00,17.0,12.37,63.81,2.25,,0.94,22.83,132.7,0.0,2.51,4.47,74.15
2015-01-04 23:30:00,10.0,10.15,53.01,2.28,,0.47,22.91,119.13,0.0,2.24,3.34,71.2
2015-01-05 00:30:00,45.0,8.99,66.95,0.41,,0.06,22.45,122.27,0.0,2.49,3.34,72.38
2015-01-05 01:30:00,27.0,8.36,59.11,0.35,,0.03,21.87,151.94,0.0,0.82,1.4,75.63
2015-01-05 02:30:00,15.0,-999.0,62.26,0.54,,0.02,21.64,102.97,0.0,1.28,4.88,74.99
2015-01-05 03:30:00,8.0,9.24,61.44,0.76,,,21.92,110.19,0.0,1.83,2.41,73.93
2015-01-05 04:30:00,4.0,9.58,55.75,0.23,,0.01,21.7,105.49,0.0,1.37,1.58,74.11
2015-01-05 05:30:00,4.0,15.33,49.86,0.59,,,21.42,93.84,0.0,1.36,16.77,75.0
2015-01-05 06:30:00,13.0,-999.0,38.55,0.5,,,22.27,78.39,0.0,1.87,206.85,72.54
2015-01-05 07:30:00,32.0,22.8,49.14,1.26,,,23.67,71.0,0.0,2.92,498.26,63.46
2015-01-05 08:30:00,17.0,21.76,54.52,0.55,,,25.12,71.11,0.0,2.62,803.14,58.61
2015-01-05 09:30:00,79.0,-999.0,60.39,0.54,,,25.62,55.8,0.0,2.39,849.95,58.2
2015-01-05 10:30:00,93.0,-999.0,69.93,0.55,,,27.05,60.97,0.0,2.39,1305.11,53.97
2015-01-05 11:30:00,73.0,13.41,76.81,0.55,,,28.05,78.12,0.0,1.69,1040.97,50.77
2015-01-05 12:30:00,50.0,10.16,78.2,0.17,,0.01,28.9,81.91,0.0,1.63,1207.9,48.22
2015-01-05 13:30:00,26.0,9.52,79.36,0.2,,0.01,29.77,67.51,0.0,1.86,1085.23,44.71
2015-01-05 14:30:00,47.0,11.58,72.72,0.33,,,29.09,142.98,0.0,1.68,684.11,47.62
2015-01-05 15:30:00,26.0,9.7,62.66,0.44,,,27.47,117.79,0.0,1.65,221.89,50.77
2015-01-05 16:30:00,13.0,18.78,59.81,0.32,,,27.55,85.38,0.0,1.56,152.25,48.75
2015-01-05 17:30:00,6.0,20.57,61.56,0.32,,,27.55,81.01,0.0,1.5,161.68,50.76
2015-01-05 18:30:00,16.0,18.99,61.67,0.31,,0.01,26.57,84.13,0.0,2.04,18.11,54.91
2015-01-05 19:30:00,37.0,13.73,60.76,0.21,,,25.61,95.91,0.0,2.15,2.23,57.71
2015-01-05 20:30:00,34.0,12.25,56.3,0.1,,,25.04,79.32,0.0,2.16,1.3,57.29
2015-01-05 21:30:00,18.0,16.74,48.73,0.19,,,24.38,83.07,0.0,1.35,0.84,58.35
2015-01-05 22:30:00,10.0,17.48,46.01,0.31,,,23.79,81.16,0.0,1.41,0.7,62.35
2015-01-05 23:30:00,6.0,14.1,37.46,0.29,,,22.68,115.15,0.0,0.84,0.64,67.46
2015-01-06 00:30:00,4.0,13.8,40.64,0.01,,0.02,21.84,103.64,0.0,0.69,1.53,71.81
2015-01-06 01:30:00,12.0,13.89,44.32,0.01,,0.02,22.19,125.16,0.0,1.92,2.46,71.63
2015-01-06 02:30:00,7.0,11.32,45.85,0.01,,0.05,21.93,121.1,0.0,1.48,1.47,73.34
2015-01-06 03:30:00,5.0,10.6,45.6,0.0,,0.06,21.39,130.52,0.0,1.79,1.27,75.79
2015-01-06 04:30:00,5.0,10.09,48.97,0.0,,0.04,21.16,130.72,0.0,1.44,1.25,75.5
2015-01-06 05:30:00,22.0,34.4,35.5,0.0,,0.13,20.94,71.29,0.0,1.46,14.09,76.86
2015-01-06 06:30:00,23.0,35.02,37.94,0.01,,0.21,21.37,74.85,0.0,2.56,137.83,76.36
2015-01-06 07:30:00,37.0,18.85,45.93,0.12,,0.12,22.74,81.04,0.0,3.01,494.97,70.0
2015-01-06 08:30:00,19.0,17.37,49.64,0.08,,0.1,24.42,63.6,0.0,2.99,840.98,61.09
2015-01-06 09:30:00,10.0,16.82,56.37,0.03,,0.02,25.79,62.85,0.0,2.66,1158.18,55.12
2015-01-06 10:30:00,39.0,11.24,59.28,0.0,,,26.82,84.91,0.0,1.69,1140.09,51.76
2015-01-06 11:30:00,56.0,-999.0,62.65,0.0,,,27.93,72.36,0.0,1.5,1475.34,46.08
2015-01-06 12:30:00,63.0,7.49,69.15,0.0,,,29.09,85.9,0.0,0.72,874.81,44.35
2015-01-06 13:30:00,36.0,6.0,74.05,0.0,,,29.05,162.46,0.0,0.62,480.06,44.92
2015-01-06 14:30:00,30.0,9.68,76.18,0.1,,,29.62,89.71,0.0,0.82,809.85,44.34
2015-01-06 15:30:00,25.0,10.41,76.9,0.0,,,28.64,88.75,0.0,0.82,188.02,47.91
2015-01-06 16:30:00,31.0,27.97,66.27,0.0,,0.01,27.73,68.81,0.0,1.37,105.15,49.14
2015-01-06 17:30:00,17.0,18.78,66.01,0.0,,,27.04,76.8,0.0,1.69,59.53,47.5
2015-01-06 18:30:00,28.0,-999.0,63.97,0.0,,,26.26,89.25,0.0,1.63,7.27,44.52
2015-01-06 19:30:00,24.0,18.49,59.06,0.0,,,25.28,77.34,0.0,2.02,0.98,52.39
2015-01-06 20:30:00,47.0,12.93,53.11,0.0,,,24.59,80.08,0.0,2.76,1.61,50.99
2015-01-06 21:30:00,36.0,10.22,54.73,0.0,,,24.12,89.46,0.0,2.96,1.79,48.72
2015-01-06 22:30:00,20.0,-999.0,56.15,0.0,,,23.66,87.09,0.0,2.89,0.7,50.55
2015-01-06 23:30:00,12.0,-999.0,44.94,1.27,,,23.07,80.5,0.0,2.62,0.82,53.53
2015-01-07 00:30:00,19.0,-999.0,54.62,1.0,,0.01,22.86,76.52,0.0,2.49,1.14,55.68
2015-01-07 01:30:00,38.0,14.9,53.82,0.87,,,22.34,75.8,0.0,2.29,1.37,58.19
2015-01-07 02:30:00,20.0,-999.0,52.06,1.26,,,22.08,73.88,0.0,2.76,1.47,59.21
2015-01-07 03:30:00,10.0,-999.0,48.89,1.26,,,21.42,71.28,0.0,4.03,1.26,63.32
2015-01-07 04:30:00,15.0,-999.0,37.45,1.6,,0.04,20.24,74.0,0.0,4.29,1.38,74.38
2015-01-07 05:30:00,25.0,19.06,32.53,1.3,,0.11,19.81,79.24,0.0,4.04,19.37,76.71
2015-01-07 06:30:00,25.0,-999.0,28.78,1.38,,0.2,20.24,78.08,0.0,3.76,152.2,75.44
2015-01-07 07:30:00,13.0,13.44,36.99,1.78,,0.16,22.38,75.8,0.0,3.97,648.93,66.61
2015-01-07 08:30:00,15.0,9.4,43.67,1.8,,0.17,23.29,76.93,0.0,4.22,688.82,62.17
2015-01-07 09:30:00,58.0,9.91,48.1,0.87,,0.12,24.17,72.35,0.0,3.14,730.75,58.61
2015-01-07 10:30:00,56.0,13.32,52.16,0.49,,0.18,25.39,66.39,0.0,2.23,1031.68,54.8
2015-01-07 11:30:00,44.0,14.79,63.69,0.24,,0.17,26.28,67.34,0.0,2.2,1114.93,51.29
2015-01-07 12:30:00,66.0,16.18,62.83,0.18,,0.18,27.35,51.85,0.0,2.59,1322.65,48.69
2015-01-07 13:30:00,52.0,16.48,62.09,0.2,,0.2,27.7,56.79,0.0,2.59,1106.62,47.07
2015-01-07 14:30:00,40.0,15.31,58.49,0.63,,0.16,27.95,58.35,0.0,2.48,1146.35,45.72
2015-01-07 15:30:00,24.0,15.21,55.18,0.14,,0.16,27.82,60.62,0.0,3.0,886.01,46.29
2015-01-07 16:30:00,15.0,20.53,50.93,0.84,,0.14,27.2,56.64,0.0,3.26,329.8,45.35
2015-01-07 17:30:00,8.0,25.61,44.98,0.37,,0.13,26.34,55.52,0.0,3.15,261.22,49.09
2015-01-07 18:30:00,18.0,23.85,42.11,0.67,,0.08,24.63,64.59,0.0,3.42,13.72,55.6
2015-01-07 19:30:00,42.0,17.35,40.32,0.35,,0.1,23.42,63.72,0.0,3.82,0.72,62.58
2015-01-07 20:30:00,44.0,18.89,35.11,0.26,,0.18,22.66,68.76,0.0,3.71,0.9,66.14
2015-01-07 21:30:00,31.0,14.92,38.41,0.4,,0.22,22.01,84.74,0.0,2.78,0.85,67.16
2015-01-07 22:30:00,16.0,15.14,39.37,1.38,,0.16,21.74,86.91,0.0,2.8,1.14,65.43
2015-01-07 23:30:00,9.0,10.21,36.31,0.88,,0.09,21.92,80.04,0.0,2.87,1.02,60.06
2015-01-08 00:30:00,6.0,10.35,41.35,0.05,,0.05,21.53,78.37,0.0,2.05,0.64,62.46
2015-01-08 01:30:00,8.0,11.34,42.04,0.0,,0.02,21.36,77.67,0.0,2.56,0.96,63.77
2015-01-08 02:30:00,6.0,9.5,43.74,0.03,,0.01,21.04,79.87,0.0,2.68,0.72,65.32
2015-01-08 03:30:00,4.0,17.19,40.89,0.11,,0.03,20.82,78.47,0.0,2.65,0.7,66.17
2015-01-08 04:30:00,3.0,20.33,36.73,0.07,,0.01,20.49,75.87,0.0,2.34,0.76,66.84
2015-01-08 05:30:00,6.0,35.34,26.22,0.02,,0.05,20.35,69.32,0.0,3.39,12.88,68.27
2015-01-08 06:30:00,11.0,30.5,31.68,0.06,,0.06,20.99,76.93,0.0,3.61,168.04,68.46
2015-01-08 07:30:00,27.0,13.86,41.7,0.03,,0.06,21.49,78.71,0.0,3.93,508.14,68.2
2015-01-08 08:30:00,46.0,13.09,46.66,0.06,,0.11,22.72,68.24,0.0,3.78,856.67,63.08
2015-01-08 09:30:00,40.0,12.99,54.38,0.0,,0.03,24.36,68.37,0.0,3.0,1126.58,57.22
2015-01-08 10:30:00,21.0,13.41,61.56,0.0,,0.09,26.21,61.59,0.0,2.05,1375.03,51.5
2015-01-08 11:30:00,11.0,14.83,71.36,0.0,,0.09,27.09,58.89,0.0,2.41,1406.73,47.69
2015-01-08 12:30:00,8.0,15.88,74.62,0.0,,0.03,28.55,64.88,0.0,2.51,1445.33,42.39
2015-01-08 13:30:00,5.0,14.25,78.83,0.0,,,29.1,67.02,0.0,2.17,1310.07,40.86
2015-01-08 14:30:00,32.0,12.97,77.32,0.0,,0.01,29.76,70.82,0.0,1.76,913.1,38.73
2015-01-08 15:30:00,17.0,16.51,77.37,0.03,,0.02,29.67,65.85,0.0,1.99,626.56,37.61
2015-01-08 16:30:00,25.0,-999.0,78.09,0.15,,,29.09,63.73,0.0,2.08,290.75,37.83
2015-01-08 17:30:00,58.0,35.13,70.77,0.0,,,28.21,53.31,0.0,2.53,132.66,38.14
2015-01-08 18:30:00,43.0,35.3,71.13,0.02,,,26.51,60.32,0.0,3.08,16.06,41.98
2015-01-08 19:30:00,24.0,28.73,75.82,0.0,,,25.24,64.83,0.0,3.47,0.15,43.17
2015-01-08 20:30:00,24.0,-999.0,73.88,0.02,,,24.11,75.56,0.0,3.37,0.26,45.39
2015-01-08 21:30:00,22.0,-999.0,67.23,0.32,,,23.27,74.59,0.0,3.17,0.39,46.95
2015-01-08 22:30:00,12.0,18.62,57.72,1.55,,,22.47,79.95,0.0,2.73,0.6,49.27
2015-01-08 23:30:00,6.0,12.16,44.72,1.06,,0.05,22.01,71.95,0.0,2.61,0.48,50.14
2015-01-09 00:30:00,39.0,15.05,50.69,0.88,,0.02,21.64,70.75,0.0,2.67,0.81,50.86
2015-01-09 01:30:00,20.0,9.72,52.7,0.35,,0.01,21.44,73.67,0.0,2.78,0.72,52.56
2015-01-09 02:30:00,11.0,12.37,48.92,0.38,,,21.1,69.91,0.0,2.5,0.71,54.97
2015-01-09 03:30:00,6.0,10.48,47.03,0.39,,,20.81,71.7,0.0,2.33,0.97,58.32
2015-01-09 04:30:00,4.0,12.9,45.26,0.38,,,20.62,80.02,0.0,2.79,1.01,61.02
2015-01-09 05:30:00,18.0,21.13,38.64,0.12,,0.05,20.08,79.59,0.0,2.87,12.7,65.78
2015-01-09 06:30:00,23.0,16.97,40.69,0.08,,0.13,20.63,78.85,0.0,3.18,201.09,67.31
2015-01-09 07:30:00,32.0,13.83,44.24,0.46,,0.23,22.22,81.43,0.0,3.34,512.76,63.92
2015-01-09 08:30:00,37.0,12.9,51.71,0.38,,0.33,23.95,78.93,0.0,3.49,849.13,57.31
2015-01-09 09:30:00,21.0,14.34,61.59,2.94,,0.38,25.6,66.59,0.0,3.25,1177.16,47.74
2015-01-09 10:30:00,12.0,18.17,66.73,6.97,,0.33,26.79,58.92,0.0,2.4,1292.37,44.47
2015-01-09 11:30:00,17.0,10.16,74.98,3.25,,0.14,27.59,69.07,0.0,2.43,1545.86,40.8
2015-01-09 12:30:00,11.0,-999.0,75.86,0.2,,0.04,28.61,73.14,0.0,2.18,1533.4,36.46
2015-01-09 13:30:00,8.0,7.59,77.91,0.02,,0.02,29.09,74.03,0.0,2.28,1407.2,33.68
2015-01-09 14:30:00,8.0,3.8,80.1,0.0,,0.01,29.87,96.94,0.0,2.04,1205.69,32.6
2015-01-09 15:30:00,15.0,12.37,79.72,0.0,,,29.88,60.21,0.0,1.84,864.07,31.41
2015-01-09 16:30:00,14.0,8.21,84.07,0.0,,,29.87,84.0,0.0,1.65,357.37,31.08
2015-01-09 17:30:00,73.0,28.85,70.68,0.0,,,28.37,55.54,0.0,2.12,213.22,33.93
2015-01-09 18:30:00,38.0,29.56,57.84,0.0,,,26.73,62.74,0.0,1.87,13.07,37.65
2015-01-09 19:30:00,20.0,33.06,44.5,0.0,,,25.64,66.68,0.0,1.77,0.21,41.59
2015-01-09 20:30:00,26.0,25.74,44.06,0.0,,,25.24,64.43,0.0,2.21,0.24,43.08
2015-01-09 21:30:00,16.0,23.68,45.69,0.0,,,24.53,76.54,0.0,2.28,0.34,46.45
2015-01-09 22:30:00,27.0,13.33,52.67,0.0,,,23.64,77.98,0.0,2.26,0.14,50.88
2015-01-09 23:30:00,32.0,19.01,34.83,0.72,,0.03,23.0,71.17,0.0,2.17,0.35,53.99
2015-01-10 00:30:00,18.0,14.21,46.48,0.27,,0.07,22.72,76.12,0.0,2.32,0.32,55.78
2015-01-10 01:30:00,9.0,13.93,42.25,0.18,,0.13,22.27,70.48,0.0,2.6,0.4,58.91
2015-01-10 02:30:00,7.0,12.32,38.28,0.46,,0.17,21.82,71.26,0.0,2.47,0.38,62.73
2015-01-10 03:30:00,22.0,14.45,33.77,0.74,,0.3,21.25,74.02,0.0,2.36,0.54,66.48
2015-01-10 04:30:00,21.0,-999.0,32.52,0.47,,0.39,20.97,79.74,0.0,2.71,0.93,70.7
2015-01-10 05:30:00,25.0,-999.0,30.83,0.69,,0.48,20.7,86.1,0.0,2.73,13.05,73.52
2015-01-10 06:30:00,44.0,-999.0,32.28,0.34,,0.6,21.74,85.09,0.0,2.83,189.82,70.36
2015-01-10 07:30:00,22.0,-999.0,35.98,0.57,,0.68,23.43,77.42,0.0,3.29,499.44,63.52
2015-01-10 08:30:00,11.0,-999.0,45.11,1.15,,0.73,25.1,79.75,0.0,2.75,829.17,57.27
2015-01-10 09:30:00,5.0,-999.0,60.18,0.25,,0.69,27.14,64.37,0.0,1.6,1125.62,48.11
2015-01-10 10:30:00,2.0,12.29,76.51,0.0,,0.68,29.35,299.61,0.0,1.07,1163.22,40.15
2015-01-10 11:30:00,1.0,-999.0,88.86,0.0,,0.45,30.6,272.97,0.0,1.02,1215.84,37.33
2015-01-10 12:30:00,14.0,9.35,99.56,0.0,,0.33,30.52,239.09,0.0,0.8,959.31,37.77
2015-01-10 13:30:00,17.0,9.7,109.84,0.0,,0.25,31.85,224.71,0.0,0.76,1138.35,35.98
2015-01-10 14:30:00,35.0,12.43,112.1,0.0,,0.33,32.18,113.72,0.0,1.01,717.65,34.54
2015-01-10 15:30:00,20.0,19.39,124.49,0.0,,0.41,32.07,333.09,0.0,1.14,830.92,33.58
2015-01-10 16:30:00,24.0,21.12,109.49,0.0,,0.37,31.97,12.64,0.0,0.86,321.43,33.84
2015-01-10 17:30:00,37.0,24.32,81.84,0.0,,0.12,30.64,45.73,0.0,1.85,175.44,39.24
2015-01-10 18:30:00,39.0,-999.0,62.46,0.0,,0.1,29.03,42.33,0.0,2.23,18.57,39.74
2015-01-10 19:30:00,129.0,-999.0,55.69,0.0,,0.13,27.8,59.47,0.0,2.65,0.39,41.73
2015-01-10 20:30:00,67.0,-999.0,58.04,0.0,,0.12,26.76,63.3,0.0,2.7,0.06,43.28
2015-01-10 21:30:00,34.0,23.89,52.32,0.0,,0.21,25.66,68.35,0.0,2.52,0.03,47.23
2015-01-10 22:30:00,23.0,19.34,52.01,0.0,,0.27,24.9,59.79,0.0,3.01,0.12,51.55
