Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Velocidade do Vento,Radiação Solar,Umidade Relativa
2018-01-03 14:30:00,4.02,1.89,30.08,1.0,,0.3,30.6,293.38,0.0,2.87,742.63,49.69
2018-01-03 15:30:00,12.43,1.61,27.58,1.0,,0.33,29.65,248.82,0.0,2.3,346.54,54.22
2018-01-03 16:30:00,15.73,2.01,23.43,1.0,12.0,0.47,29.08,182.5,,0.87,219.86,59.5
2018-01-03 17:30:00,18.82,1.54,21.88,1.0,6.0,0.36,27.82,178.09,0.0,0.64,114.33,67.0
2018-01-03 18:30:00,14.63,1.81,20.2,0.9,4.0,0.3,26.59,215.35,0.4,1.64,5.73,67.83
2018-01-03 19:30:00,8.29,1.51,21.52,0.9,4.0,0.33,22.83,172.37,0.2,1.39,2.23,79.87
2018-01-03 20:30:00,15.51,1.58,13.8,0.5,5.0,0.38,22.19,114.42,0.0,0.71,2.48,86.94
2018-01-03 21:30:00,13.15,3.61,11.2,0.0,,0.42,22.41,29.6,2.6,0.86,1.98,87.83
2018-01-03 22:30:00,16.63,2.71,17.1,0.0,3.0,0.41,22.03,95.61,3.6,1.12,3.19,90.93
2018-01-03 23:30:00,23.36,2.67,11.37,0.1,5.0,0.39,21.89,121.61,0.2,0.4,2.75,92.95
2018-01-04 00:30:00,15.55,2.96,9.27,0.0,,0.41,21.91,82.04,0.0,0.4,2.84,93.83
2018-01-04 01:30:00,24.37,2.04,15.33,0.0,3.0,0.37,21.65,114.07,0.0,0.41,2.73,93.29
2018-01-04 02:30:00,12.61,2.43,7.34,0.1,3.0,0.42,21.65,109.49,0.0,0.28,2.63,93.99
2018-01-04 03:30:00,9.75,4.21,7.16,0.1,4.0,0.41,21.78,44.59,0.0,0.51,2.38,93.44
2018-01-04 04:30:00,13.4,4.18,8.29,0.0,7.0,0.4,21.84,343.66,0.0,0.72,2.85,92.02
2018-01-04 05:30:00,25.87,4.52,13.68,0.0,5.0,0.42,21.66,40.52,0.0,1.08,12.92,91.08
2018-01-04 06:30:00,15.19,4.02,15.73,0.0,8.0,0.46,22.43,62.4,0.0,1.13,106.8,86.36
2018-01-04 07:30:00,13.22,5.42,14.81,0.0,8.0,0.48,23.35,39.25,0.0,2.1,170.29,80.21
2018-01-04 08:30:00,13.9,4.39,17.77,0.1,7.0,0.47,23.53,14.77,0.0,2.29,248.56,79.58
2018-01-04 09:30:00,8.55,3.33,20.09,0.1,7.0,0.43,24.02,30.75,0.0,2.41,289.51,78.08
2018-01-04 10:30:00,16.14,2.36,22.09,0.2,,0.43,25.21,33.94,0.0,2.66,470.61,75.35
2018-01-04 11:30:00,23.31,2.74,26.36,0.1,,0.41,22.36,351.72,2.8,3.1,250.13,88.09
2018-01-04 12:30:00,15.46,1.75,36.25,0.0,,0.35,21.69,4.11,2.4,3.48,394.79,88.63
2018-01-04 13:30:00,11.42,3.58,32.28,0.1,4.0,0.42,21.96,13.15,0.4,2.53,304.9,87.45
2018-01-04 14:30:00,6.99,3.92,26.7,0.0,,0.4,22.38,25.76,0.0,1.87,167.74,86.83
2018-01-04 15:30:00,4.37,4.57,24.36,0.1,2.0,0.45,22.88,39.07,0.6,1.92,201.51,86.47
2018-01-04 16:30:00,2.54,4.96,24.09,0.0,,0.55,23.27,51.93,0.0,1.73,125.76,84.58
2018-01-04 17:30:00,12.37,5.47,22.24,0.0,7.0,0.58,22.79,61.64,0.2,1.75,51.77,85.94
2018-01-04 18:30:00,,10.66,8.85,0.1,,0.76,22.51,81.09,0.0,0.85,7.71,87.77
2018-01-04 19:30:00,15.75,10.72,5.09,0.0,8.0,0.68,22.14,99.9,0.4,1.15,2.83,90.03
2018-01-04 20:30:00,14.94,7.34,13.2,0.0,6.0,0.54,21.97,81.89,0.2,1.71,2.9,90.29
2018-01-04 21:30:00,13.35,5.39,17.63,0.0,8.0,0.45,21.87,150.98,1.8,0.89,3.15,91.03
2018-01-04 22:30:00,20.72,5.6,17.19,0.0,8.0,0.43,21.6,92.11,2.2,1.18,3.26,92.27
2018-01-04 23:30:00,17.79,4.87,16.78,0.2,6.0,0.39,21.44,58.45,1.4,1.16,3.37,92.49
2018-01-05 00:30:00,12.56,2.42,27.48,0.0,3.0,0.34,20.97,354.91,1.0,1.75,3.4,89.31
2018-01-05 01:30:00,7.86,1.95,23.09,0.0,1.0,0.31,20.58,102.05,0.2,0.4,3.19,90.64
2018-01-05 02:30:00,4.23,2.1,16.03,0.1,2.0,0.31,20.61,148.8,0.0,0.25,3.17,92.68
2018-01-05 03:30:00,10.3,3.4,16.01,0.0,3.0,0.33,20.63,315.43,0.0,0.5,3.1,92.89
2018-01-05 04:30:00,7.65,4.88,18.85,0.1,6.0,0.35,20.79,40.64,1.8,0.91,3.4,92.43
2018-01-05 05:30:00,,5.77,14.54,0.0,,0.47,20.94,105.58,0.0,0.58,11.03,92.67
2018-01-05 06:30:00,14.57,9.79,5.56,0.1,7.0,0.65,21.66,75.39,0.0,1.09,69.83,91.37
2018-01-05 07:30:00,11.57,7.47,12.25,0.0,,0.61,22.79,54.45,0.0,2.17,209.24,83.95
2018-01-05 08:30:00,16.87,5.28,21.13,0.0,7.0,0.53,24.07,47.05,0.0,2.27,372.64,75.76
2018-01-05 09:30:00,18.57,5.68,26.39,0.0,6.0,0.48,24.91,52.58,0.0,2.4,394.06,70.01
2018-01-05 10:30:00,13.73,6.87,40.48,0.0,4.0,0.43,26.42,27.06,0.0,2.89,512.9,62.4
2018-01-05 11:30:00,8.4,6.53,42.13,0.1,3.0,0.42,28.04,14.61,0.0,3.18,930.91,58.86
2018-01-05 12:30:00,7.3,6.6,38.86,0.3,2.0,0.41,26.66,339.37,0.8,3.72,349.63,62.8
2018-01-05 13:30:00,20.35,9.84,25.66,0.4,6.0,0.42,20.62,284.45,15.4,2.14,44.59,91.93
2018-01-05 14:30:00,20.28,5.91,28.31,0.1,7.0,0.43,21.05,179.03,2.4,1.1,67.39,93.25
2018-01-05 15:30:00,27.44,5.8,26.55,0.0,6.0,0.5,21.67,139.33,0.6,1.26,91.63,93.66
2018-01-05 16:30:00,14.44,9.87,34.22,0.1,5.0,0.39,21.3,337.13,2.0,1.85,159.23,90.74
2018-01-05 17:30:00,10.78,11.79,34.33,0.1,2.0,0.47,21.67,350.13,0.0,1.41,60.19,83.51
2018-01-05 18:30:00,12.72,10.26,26.45,0.1,,0.47,21.5,45.05,0.0,1.14,12.6,83.96
2018-01-05 19:30:00,7.82,11.38,18.34,0.0,,0.61,21.01,113.64,0.0,0.73,2.64,87.01
2018-01-05 20:30:00,12.52,10.99,9.29,0.0,9.0,0.65,20.7,141.93,0.0,0.68,2.56,90.54
2018-01-05 21:30:00,,9.46,6.21,0.1,,0.73,20.62,129.2,0.0,0.43,2.58,92.23
2018-01-05 22:30:00,21.89,8.37,3.28,0.1,14.0,0.83,20.59,145.83,0.0,0.47,2.75,93.53
2018-01-05 23:30:00,24.33,10.67,2.54,0.1,14.0,0.88,20.77,115.28,0.0,0.64,2.05,91.99
2018-01-06 00:30:00,33.78,7.97,2.53,0.0,12.0,0.77,20.5,133.98,0.0,0.85,2.51,92.79
2018-01-06 01:30:00,37.05,6.07,2.79,0.0,,0.69,20.34,142.13,0.0,0.61,2.43,93.91
2018-01-06 02:30:00,29.66,6.68,7.69,0.0,,0.57,20.19,251.78,0.0,0.73,1.57,90.48
2018-01-06 03:30:00,26.99,4.47,6.38,0.0,9.0,0.55,20.11,115.16,0.0,0.45,2.31,90.26
2018-01-06 04:30:00,19.25,3.77,3.06,0.0,10.0,0.58,19.99,122.76,0.0,0.59,2.75,93.18
2018-01-06 05:30:00,16.73,3.65,2.58,0.0,10.0,0.66,19.98,130.53,0.0,0.57,17.19,94.39
2018-01-06 06:30:00,24.15,5.41,3.49,0.0,11.0,0.71,21.0,74.34,0.0,0.68,85.17,90.5
2018-01-06 07:30:00,31.42,7.92,12.84,0.0,11.0,0.56,22.44,43.99,0.0,1.51,149.45,75.24
2018-01-06 08:30:00,24.37,6.17,21.31,0.0,7.0,0.57,23.8,48.48,0.0,1.76,261.51,72.01
2018-01-06 09:30:00,23.86,4.52,29.91,0.0,13.0,0.51,23.84,17.86,0.0,2.78,270.29,72.84
2018-01-06 10:30:00,22.39,3.67,34.08,0.0,7.0,0.47,23.82,57.97,0.0,2.3,358.88,73.66
2018-01-06 11:30:00,18.65,3.4,38.4,0.0,5.0,0.49,24.93,42.81,0.0,2.31,455.23,70.54
2018-01-06 12:30:00,19.43,2.57,39.69,0.0,9.0,0.47,25.25,39.82,0.0,2.12,507.73,70.92
2018-01-06 13:30:00,10.9,2.65,46.68,0.0,8.0,0.49,27.34,53.28,0.0,2.19,680.41,61.96
2018-01-06 14:30:00,7.97,3.38,51.44,0.0,6.0,0.46,28.77,36.27,0.0,2.17,731.26,52.99
2018-01-06 15:30:00,11.68,3.15,49.63,0.1,,0.39,29.02,16.06,0.0,1.68,525.12,51.12
2018-01-06 16:30:00,,3.47,55.46,0.2,,0.47,29.14,41.28,0.0,1.96,405.17,53.16
2018-01-06 17:30:00,9.39,3.72,41.73,0.4,8.0,0.5,28.06,49.76,0.0,1.81,146.5,57.19
2018-01-06 18:30:00,11.46,5.72,30.14,0.3,,0.6,26.43,67.26,0.0,2.2,13.48,63.77
2018-01-06 19:30:00,25.34,6.36,17.85,0.0,,0.66,25.52,93.7,0.0,1.97,0.87,63.56
2018-01-06 20:30:00,32.33,7.01,12.7,0.0,,0.71,24.84,92.64,0.0,1.87,1.59,68.19
2018-01-06 21:30:00,28.81,4.0,16.88,0.0,,0.54,24.72,77.56,0.0,2.55,1.48,70.01
2018-01-06 22:30:00,40.33,3.53,18.4,0.0,,0.49,24.25,74.27,0.0,2.5,1.72,73.74
2018-01-06 23:30:00,37.22,2.48,21.91,0.0,,0.36,22.05,0.11,0.6,2.94,2.0,81.25
2018-01-07 00:30:00,32.26,1.55,25.25,0.0,8.0,0.35,20.8,29.02,0.0,0.74,2.77,88.17
2018-01-07 01:30:00,17.76,1.74,22.32,0.0,7.0,0.36,20.91,345.64,0.0,0.53,2.91,89.81
2018-01-07 02:30:00,11.65,1.61,23.29,0.0,5.0,0.35,21.19,64.93,0.0,0.8,3.32,89.04
2018-01-07 03:30:00,,1.53,24.39,0.0,,0.37,21.27,188.06,0.0,0.53,3.72,88.63
2018-01-07 04:30:00,11.04,1.5,15.33,0.0,,0.35,21.34,128.87,0.0,0.53,3.01,90.41
2018-01-07 05:30:00,,1.52,9.78,0.0,,0.42,21.05,113.73,0.0,0.2,17.0,92.38
2018-01-07 06:30:00,16.08,2.55,11.77,0.0,10.0,0.56,21.72,79.0,0.0,0.41,76.62,90.37
2018-01-07 07:30:00,13.81,4.3,17.57,0.0,9.0,0.53,23.41,38.16,0.0,1.12,242.31,79.15
2018-01-07 08:30:00,21.2,2.7,27.48,0.0,5.0,0.48,24.82,45.41,0.0,1.92,322.81,70.41
2018-01-07 09:30:00,23.38,2.25,27.68,0.0,8.0,0.47,25.54,36.2,0.0,2.09,415.15,66.59
2018-01-07 10:30:00,11.98,1.7,31.28,0.0,,0.44,26.65,40.6,0.0,2.27,500.14,63.29
2018-01-07 11:30:00,18.41,1.42,37.56,0.0,,0.45,27.38,7.62,0.0,2.5,574.48,58.96
2018-01-07 12:30:00,21.71,1.44,36.8,0.0,,0.46,28.32,351.19,0.0,2.45,674.5,54.94
2018-01-07 13:30:00,12.12,0.82,33.06,0.1,,0.4,29.8,356.16,0.0,2.13,998.45,50.17
2018-01-07 14:30:00,7.76,1.45,34.4,0.4,,0.46,30.35,14.17,0.0,2.31,694.81,46.8
2018-01-07 15:30:00,16.15,1.41,35.18,0.9,4.0,0.41,30.29,24.88,0.0,2.21,457.3,46.29
2018-01-07 16:30:00,8.25,1.99,29.95,1.0,5.0,0.39,28.91,36.94,0.0,2.17,120.97,51.42
2018-01-07 17:30:00,9.23,3.56,27.38,0.8,4.0,0.36,23.06,346.82,9.2,2.84,32.96,76.14
2018-01-07 18:30:00,20.96,2.32,21.08,0.1,,0.5,22.12,116.81,0.0,1.18,8.06,87.18
2018-01-07 19:30:00,18.12,1.68,22.61,0.0,,0.43,22.63,128.07,0.0,2.35,7.36,76.48
2018-01-07 20:30:00,22.97,2.26,14.61,0.0,,0.45,21.91,85.6,0.0,0.67,3.67,87.05
2018-01-07 21:30:00,28.29,2.07,16.55,0.0,,0.37,21.68,270.06,0.0,1.19,3.25,88.98
2018-01-07 22:30:00,15.92,1.37,20.11,0.0,,0.31,21.04,172.92,0.0,0.47,1.88,90.47
2018-01-07 23:30:00,18.02,1.31,8.39,0.0,4.0,0.36,20.46,151.13,0.0,0.33,1.59,93.19
2018-01-08 00:30:00,13.33,1.09,4.12,0.0,,0.46,19.87,122.73,0.0,0.53,2.02,94.35
2018-01-08 01:30:00,8.53,1.16,4.75,0.0,,0.4,19.83,133.02,0.0,1.17,1.88,94.37
2018-01-08 02:30:00,,1.27,9.44,0.0,,0.39,20.4,123.03,0.0,0.82,1.34,87.36
2018-01-08 03:30:00,,1.4,6.25,0.0,,0.38,19.62,123.6,0.0,1.11,1.84,90.94
2018-01-08 04:30:00,9.13,2.3,10.19,0.0,8.0,0.36,20.81,132.36,0.0,1.54,0.02,82.76
2018-01-08 05:30:00,13.91,3.36,6.31,0.0,7.0,0.45,20.11,121.83,0.0,2.08,7.68,87.34
2018-01-08 06:30:00,19.48,3.61,9.9,0.0,7.0,0.46,22.02,102.17,0.0,3.16,84.41,77.23
2018-01-08 07:30:00,19.08,2.32,16.85,0.0,9.0,0.5,24.43,84.78,0.0,3.26,351.18,65.14
2018-01-08 08:30:00,10.99,1.71,21.72,0.0,9.0,0.4,25.2,92.8,0.0,4.71,572.55,61.11
2018-01-08 09:30:00,11.47,1.84,24.17,0.0,,0.4,26.91,71.96,0.0,3.17,827.41,55.1
2018-01-08 10:30:00,10.48,2.22,28.84,0.0,,0.42,27.48,42.56,0.0,3.26,935.26,51.77
2018-01-08 11:30:00,15.57,2.48,32.37,0.1,6.0,0.4,28.55,52.94,0.0,2.92,1018.94,48.06
2018-01-08 12:30:00,9.52,4.31,36.59,0.4,6.0,0.43,29.39,59.77,0.0,2.91,862.19,43.28
2018-01-08 13:30:00,5.84,2.89,37.99,0.6,,0.37,30.22,55.33,0.0,2.82,945.51,38.59
2018-01-08 14:30:00,9.32,2.64,40.84,1.0,,,30.66,60.41,0.0,2.74,788.83,36.72
2018-01-08 15:30:00,5.56,3.4,42.99,1.0,,,30.17,47.04,0.0,2.56,517.45,38.65
2018-01-08 16:30:00,10.76,2.61,40.56,1.1,,,30.22,70.51,0.0,2.85,338.88,35.6
2018-01-08 17:30:00,6.49,2.97,34.34,1.1,,0.5,28.39,86.54,0.0,2.55,82.42,41.88
2018-01-08 18:30:00,,3.42,29.69,0.9,,0.44,26.94,94.69,0.0,2.96,12.33,49.32
2018-01-08 19:30:00,29.06,3.93,30.08,0.4,5.0,0.47,26.04,99.97,0.0,2.92,0.45,52.44
2018-01-08 20:30:00,15.8,3.99,33.35,0.3,,0.49,25.38,98.12,0.0,2.98,0.46,52.62
2018-01-08 21:30:00,17.3,3.28,38.17,0.1,,0.48,24.57,98.47,0.0,3.03,0.22,52.98
2018-01-08 22:30:00,20.45,2.7,39.32,0.1,,0.41,23.85,106.03,0.0,2.71,0.15,50.7
2018-01-08 23:30:00,23.41,2.64,24.53,0.1,,0.38,22.41,130.14,0.0,1.51,0.11,55.77
2018-01-09 00:30:00,18.71,1.96,20.77,0.0,,0.3,20.93,127.56,0.0,1.42,0.91,65.3
2018-01-09 01:30:00,11.63,1.83,17.04,0.0,6.0,0.3,20.22,127.2,0.0,1.37,1.64,70.75
2018-01-09 02:30:00,9.77,1.47,24.99,0.0,,0.28,21.22,119.43,0.0,2.46,1.53,65.45
2018-01-09 03:30:00,5.01,1.5,26.59,0.0,,0.31,21.52,106.15,0.0,2.53,0.92,65.49
2018-01-09 04:30:00,16.39,2.57,20.89,0.0,5.0,0.39,21.07,108.65,0.0,2.16,1.16,68.89
2018-01-09 05:30:00,9.61,2.72,18.01,0.0,6.0,0.43,21.1,92.86,0.0,2.17,11.81,71.07
2018-01-09 06:30:00,,3.28,15.13,0.0,,0.46,21.75,89.96,0.0,2.84,118.31,70.0
2018-01-09 07:30:00,20.56,1.78,20.05,0.0,6.0,0.39,23.21,86.9,0.0,3.91,294.39,63.53
2018-01-09 08:30:00,11.67,1.68,23.13,0.0,7.0,0.38,24.38,83.77,0.0,3.99,567.52,58.2
2018-01-09 09:30:00,6.59,1.66,27.33,0.0,5.0,0.34,26.28,80.88,0.0,3.86,868.99,51.21
2018-01-09 10:30:00,7.06,2.02,31.43,0.0,,0.38,27.38,61.38,0.0,3.5,975.27,47.99
2018-01-09 11:30:00,10.88,1.77,34.14,0.2,,0.36,28.43,66.73,0.0,3.56,1005.67,45.38
2018-01-09 12:30:00,7.17,,,,,,,,,,,
2018-01-09 13:30:00,,1.86,38.37,0.6,,0.31,29.75,62.03,0.0,2.7,842.24,40.12
2018-01-09 14:30:00,,2.8,38.85,1.0,,0.33,30.08,43.42,0.0,2.48,741.76,38.74
2018-01-09 15:30:00,,2.12,41.92,1.5,,0.33,30.31,35.48,0.0,2.72,578.79,37.47
2018-01-09 16:30:00,3.6,3.65,36.23,1.3,3.0,0.42,29.45,94.66,0.0,2.26,167.82,42.27
2018-01-09 17:30:00,8.35,3.05,35.33,1.1,6.0,0.49,28.59,105.84,0.0,2.49,82.44,44.34
2018-01-09 18:30:00,15.12,5.7,29.41,0.6,7.0,0.54,27.17,106.24,0.0,2.3,10.5,48.84
2018-01-09 19:30:00,32.82,4.8,25.42,0.3,,0.49,26.11,105.25,0.0,2.29,0.31,52.72
2018-01-09 20:30:00,18.28,5.65,17.69,0.1,,0.64,24.87,113.49,0.0,1.78,0.09,59.05
2018-01-09 21:30:00,30.9,5.78,5.8,0.0,,0.57,22.23,134.56,0.0,0.79,0.17,74.92
2018-01-09 22:30:00,27.07,3.59,6.12,0.1,4.0,0.49,21.9,128.8,0.0,1.03,1.97,76.56
2018-01-09 23:30:00,26.68,2.27,14.47,0.1,,0.31,23.27,123.05,0.0,2.36,1.3,69.52
2018-01-10 00:30:00,25.3,1.92,18.19,0.0,,0.3,23.09,113.88,0.0,1.86,1.68,71.32
2018-01-10 01:30:00,12.96,1.56,20.49,0.0,,0.28,23.29,88.07,0.0,3.41,2.63,70.44
2018-01-10 02:30:00,9.89,1.8,19.52,0.0,8.0,0.26,22.75,75.85,0.0,1.85,1.6,72.07
2018-01-10 03:30:00,7.5,1.53,20.95,0.0,5.0,0.25,22.48,83.47,0.0,2.99,1.68,71.53
2018-01-10 04:30:00,,1.87,20.09,0.0,,0.26,22.54,101.66,0.0,2.16,2.03,68.92
2018-01-10 05:30:00,7.08,2.14,19.35,0.0,4.0,0.29,22.4,96.64,0.0,3.24,15.85,68.04
2018-01-10 06:30:00,21.27,2.63,16.45,0.0,3.0,0.37,22.95,91.3,0.0,2.96,140.38,64.76
2018-01-10 07:30:00,10.81,1.68,19.77,0.0,,0.29,24.66,95.86,0.0,4.31,364.15,57.33
2018-01-10 08:30:00,6.84,1.98,22.28,0.0,,0.35,25.96,101.1,0.0,3.63,630.94,54.24
2018-01-10 09:30:00,5.06,1.79,26.18,0.0,,0.34,27.63,90.98,0.0,3.24,844.29,49.2
2018-01-10 10:30:00,18.1,1.81,28.18,0.0,1.0,0.31,29.1,97.19,0.0,3.09,988.51,44.38
2018-01-10 11:30:00,9.94,1.79,33.12,0.0,,0.33,29.52,82.7,0.0,2.39,904.35,43.03
2018-01-10 12:30:00,7.05,2.43,41.02,0.1,2.0,0.35,29.5,77.39,0.0,2.37,821.93,43.68
2018-01-10 13:30:00,12.0,2.01,45.38,0.1,4.0,0.37,30.72,47.26,0.0,2.95,1074.36,39.44
2018-01-10 14:30:00,10.69,3.0,44.62,0.4,2.0,0.32,30.8,62.36,0.0,2.63,626.63,38.1
2018-01-10 15:30:00,5.75,2.74,41.64,0.5,3.0,0.33,30.69,72.56,0.0,1.7,408.21,37.92
2018-01-10 16:30:00,7.41,2.76,38.07,0.4,7.0,0.36,30.35,88.25,0.0,2.28,198.07,37.82
